replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/cologne3/action_delay_optimized_s0_naive_s0/model/cologne3_setting1_dqn_naive -> eval real_setting=setting3
REAL_TEST step:3, travel time:596.0370697263901, q_loss:100, rewards:-180.15375434027777, queue:31.250925925925927, delay:0.5587693956163194, throughput:1620, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:469.56662180349934, q_loss:100, rewards:-183.62821180555557, queue:26.877777777777776, delay:0.5175858674225984, throughput:1776, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:439.14771296684853, q_loss:100, rewards:-222.6318142361111, queue:33.25648148148148, delay:0.5540844387478299, throughput:1832, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:531.853296193129, q_loss:100, rewards:-225.29680989583332, queue:34.36388888888889, delay:0.5542817857530382, throughput:1626, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:426.869013507982, q_loss:100, rewards:-229.95486111111111, queue:34.458333333333336, delay:0.5643672236689815, throughput:1900, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:528.4502262443439, q_loss:100, rewards:-238.23526475694445, queue:35.45740740740741, delay:0.5680266768844039, throughput:1659, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:471.8725151253241, q_loss:100, rewards:-210.78723958333333, queue:30.730555555555554, delay:0.5587321528682002, throughput:1779, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:471.8725151253241, q_loss:100, rewards:-210.78723958333333, queue:30.730555555555554, delay:0.5587321528682002, throughput:1779, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:528.4502262443439, q_loss:100, rewards:-238.23526475694445, queue:35.45740740740741, delay:0.5680266768844039, throughput:1659, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:528.4502262443439, q_loss:100, rewards:-238.23526475694445, queue:35.45740740740741, delay:0.5680266768844039, throughput:1659, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:532.1247113163972, q_loss:100, rewards:-234.620703125, queue:35.221296296296295, delay:0.5586660314489293, throughput:1636, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:449.8003405704555, q_loss:100, rewards:-225.57957899305555, queue:33.58888888888889, delay:0.5534150300202546, throughput:1815, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
