MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:75.271012574454, q_loss:0, rewards:-6.826238, queue:0.97063494, delay:0.07124495, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:71.25215089344805, q_loss:0, rewards:-6.0898514, queue:0.90555555, delay:0.066912815, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:74.04895798875289, q_loss:1.1908449, rewards:-7.590963, queue:1.0809524, delay:0.07025527, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:232.95693938390195, q_loss:0.21055739, rewards:-38.209675, queue:5.3690476, delay:0.1291422, throughput:2791, raw_metrics:{'fairness': 72.857}
SIM_TRAIN step:4, travel time:151.90006618133685, q_loss:0.13500759, rewards:-8.678555, queue:1.2261904, delay:0.07741603, throughput:2862, raw_metrics:{'fairness': 154.0}
SIM_TRAIN step:5, travel time:191.45975488572375, q_loss:0.06586843, rewards:-7.9267035, queue:1.1769841, delay:0.07769799, throughput:2836, raw_metrics:{'fairness': 23.857}
SIM_TRAIN step:6, travel time:179.8295266468057, q_loss:0.04434221, rewards:-6.4815, queue:0.98134923, delay:0.06954385, throughput:2850, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:131.89847883597884, q_loss:0.041500375, rewards:-11.227739, queue:1.6353174, delay:0.088507734, throughput:2964, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:99.08245033112583, q_loss:0.04758261, rewards:-6.621388, queue:0.98134923, delay:0.07062533, throughput:3010, raw_metrics:{'fairness': 64.429}
REAL_TRAIN step:1, travel time:284.4030874785592, q_loss:100, rewards:-72.609535, queue:9.195238, delay:0.2248143, throughput:2099, R_real:-2.4884, components:{'queue': 0.302, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 2.186}, raw_metrics:{'fairness': 63.429, 'emission': 491.157, 'fuel': 159.229, 'emergency_stops': 7.0, 'collisions': 12.0, 'ssm_conflicts': 616.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:72.33962264150944, q_loss:0, rewards:-7.095907, queue:1.0095239, delay:0.06810772, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:10, travel time:71.62495862297253, q_loss:0, rewards:-6.327352, queue:0.9261905, delay:0.06688475, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:70.53973509933775, q_loss:1.3021345, rewards:-6.2760925, queue:0.9027778, delay:0.06604923, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:12, travel time:400.2550513415038, q_loss:0.08444979, rewards:-64.4799, queue:8.661508, delay:0.15588513, throughput:2194, raw_metrics:{'fairness': 157.429}
SIM_TRAIN step:13, travel time:223.84166942696257, q_loss:0.017912872, rewards:-30.926655, queue:4.330952, delay:0.13513948, throughput:2903, raw_metrics:{'fairness': 66.857}
SIM_TRAIN step:14, travel time:78.12682119205299, q_loss:0.017386306, rewards:-9.742667, queue:1.3242064, delay:0.08751851, throughput:3012, raw_metrics:{'fairness': 26.429}
SIM_TRAIN step:15, travel time:70.60423560555924, q_loss:0.002966458, rewards:-6.895241, queue:0.9559524, delay:0.071978465, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:16, travel time:218.65220271613117, q_loss:0.0053776805, rewards:-32.159336, queue:4.5039682, delay:0.1264746, throughput:2774, raw_metrics:{'fairness': 61.571}
SIM_TRAIN step:17, travel time:135.89337748344371, q_loss:0.006255654, rewards:-17.727222, queue:2.5305555, delay:0.09663761, throughput:3011, raw_metrics:{'fairness': 22.571}
REAL_TRAIN step:2, travel time:845.5504840940525, q_loss:100, rewards:-157.45308, queue:20.491667, delay:0.31708625, throughput:898, R_real:-4.7731, components:{'queue': 0.658, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 4.116}, raw_metrics:{'fairness': 85.286, 'emission': 1048.872, 'fuel': 340.038, 'emergency_stops': 7.0, 'collisions': 4.0, 'ssm_conflicts': 393.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:71.39556438265475, q_loss:0, rewards:-6.57211, queue:0.9329365, delay:0.06678174, throughput:3011, raw_metrics:{'fairness': 95.571}
SIM_TRAIN step:19, travel time:70.19701986754967, q_loss:0, rewards:-6.648278, queue:0.9349206, delay:0.06506617, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:20, travel time:71.08305757776307, q_loss:1.7434483, rewards:-6.7707777, queue:0.9646825, delay:0.068150476, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:21, travel time:76.08501488587495, q_loss:0.13396066, rewards:-8.869408, queue:1.2492063, delay:0.07441084, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:22, travel time:104.80470043032109, q_loss:0.0067916145, rewards:-5.151685, queue:0.75158733, delay:0.05954553, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:23, travel time:67.66545213646903, q_loss:0.003072416, rewards:-3.8533895, queue:0.575, delay:0.048177622, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:24, travel time:64.99536270288175, q_loss:0.002659497, rewards:-3.3600743, queue:0.4956349, delay:0.04580781, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:25, travel time:65.33366434955313, q_loss:0.0023788542, rewards:-3.406074, queue:0.50158733, delay:0.045509264, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:26, travel time:70.64304635761589, q_loss:0.0023417594, rewards:-3.4204822, queue:0.5115079, delay:0.047062576, throughput:3012, raw_metrics:{'fairness': 74.714}
REAL_TRAIN step:3, travel time:400.0992268041237, q_loss:100, rewards:-61.96595, queue:8.789682, delay:0.19770113, throughput:1837, R_real:-2.1744, components:{'queue': 0.259, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 1.915}, raw_metrics:{'fairness': 35.857, 'emission': 536.088, 'fuel': 173.796, 'emergency_stops': 13.0, 'collisions': 7.0, 'ssm_conflicts': 428.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:76.99569536423841, q_loss:0, rewards:-7.7185006, queue:1.1027777, delay:0.073195, throughput:3012, raw_metrics:{'fairness': 0.0}
