Loading cached latent encoders from pretrained/recon_baseline/dqn/hz1x1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/hz1x1/baseline_v1_recon_baseline_s0/model/hz1x1_noise5_dqn_latent_observation -> eval real_setting=noise3
REAL_TEST step:1, travel time:638.4140625, q_loss:100, rewards:-286.78326, queue:191.4686, delay:1.6549811, throughput:898
REAL_TEST step:2, travel time:602.552403467297, q_loss:100, rewards:-294.46863, queue:196.67578, delay:1.625806, throughput:982
REAL_TEST step:3, travel time:852.9202518363064, q_loss:100, rewards:-323.07404, queue:216.75601, delay:1.7252712, throughput:604
REAL_TEST step:4, travel time:799.4790174002047, q_loss:100, rewards:-309.45572, queue:207.23087, delay:1.6941108, throughput:633
REAL_TEST step:5, travel time:868.9474358974359, q_loss:100, rewards:-269.8836, queue:180.34366, delay:1.63697, throughput:576
REAL_TEST step:6, travel time:852.9202518363064, q_loss:100, rewards:-323.20743, queue:215.81445, delay:1.7494245, throughput:604
REAL_TEST step:7, travel time:828.02649656526, q_loss:100, rewards:-335.21344, queue:223.16731, delay:1.7254866, throughput:659
REAL_TEST step:8, travel time:841.1112204724409, q_loss:100, rewards:-339.62305, queue:227.35463, delay:1.6624062, throughput:652
REAL_TEST step:9, travel time:868.9474358974359, q_loss:100, rewards:-269.42697, queue:180.17844, delay:1.6647499, throughput:576
REAL_TEST step:10, travel time:728.195412064571, q_loss:100, rewards:-336.73407, queue:223.99316, delay:1.6272619, throughput:794
REAL_TEST step:11, travel time:627.0130624092889, q_loss:100, rewards:-335.0865, queue:224.4187, delay:1.7022082, throughput:966
REAL_TEST step:12, travel time:3142.8015564202333, q_loss:100, rewards:-337.8008, queue:225.54774, delay:1.6812189, throughput:16
REAL_TEST step:13, travel time:418.88670520231216, q_loss:100, rewards:-266.87692, queue:178.50737, delay:1.6058007, throughput:1339
REAL_TEST step:14, travel time:480.704, q_loss:100, rewards:-293.4652, queue:195.8621, delay:1.6328185, throughput:1207
REAL_TEST step:15, travel time:463.9296116504854, q_loss:100, rewards:-286.19803, queue:191.07068, delay:1.759466, throughput:1238
REAL_TEST step:16, travel time:670.5964285714285, q_loss:100, rewards:-293.37723, queue:195.38219, delay:1.6171571, throughput:863
REAL_TEST step:17, travel time:285.9568345323741, q_loss:100, rewards:-176.76456, queue:118.84432, delay:1.5924033, throughput:1564
REAL_TEST step:18, travel time:466.8694052728388, q_loss:100, rewards:-285.11792, queue:190.72461, delay:1.6770796, throughput:1230
REAL_TEST step:19, travel time:518.4452319587629, q_loss:100, rewards:-305.12436, queue:203.83665, delay:1.601207, throughput:1131
