Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/ingolstadt1/action_delay_optimized_s0_delayed_q_s0/model/ingolstadt1_setting1_presslight_delayed_q -> eval real_setting=setting4
REAL_TEST step:3, travel time:157.96491228070175, q_loss:100, rewards:-32.5852783203125, queue:29.308333333333334, delay:0.41474757724338107, throughput:1573, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:110.5469483568075, q_loss:100, rewards:-14.410274251302083, queue:10.613888888888889, delay:0.3281452178955078, throughput:1670, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:125.89868421052631, q_loss:100, rewards:-9.887496609157987, queue:6.188888888888889, delay:0.29422401852077906, throughput:1463, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:94.84081632653061, q_loss:100, rewards:-10.613052707248263, queue:6.719444444444444, delay:0.30454819997151694, throughput:1698, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:96.81749271137026, q_loss:100, rewards:-11.751113552517362, queue:7.9, delay:0.311715571085612, throughput:1696, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:102.01658767772511, q_loss:100, rewards:-10.616943359375, queue:6.794444444444444, delay:0.30000148349338107, throughput:1663, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:97.21632653061225, q_loss:100, rewards:-13.401949055989583, queue:9.552777777777777, delay:0.32878572675916884, throughput:1692, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:108.99236192714453, q_loss:100, rewards:-13.450836859809028, queue:9.672222222222222, delay:0.32851763831244574, throughput:1668, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:108.99236192714453, q_loss:100, rewards:-13.450836859809028, queue:9.672222222222222, delay:0.32851763831244574, throughput:1668, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:105.6165984804208, q_loss:100, rewards:-13.874439832899306, queue:10.088888888888889, delay:0.32678909301757814, throughput:1677, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:104.84314868804665, q_loss:100, rewards:-19.9433349609375, queue:16.302777777777777, delay:0.3497469160291884, throughput:1697, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:102.6, q_loss:100, rewards:-13.898617892795139, queue:10.105555555555556, delay:0.32593820359971787, throughput:1667, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:90.06180758017493, q_loss:100, rewards:-13.821116807725694, queue:10.033333333333333, delay:0.3136425230238173, throughput:1700, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:104.15919811320755, q_loss:100, rewards:-11.353611246744792, queue:7.536111111111111, delay:0.3100124571058485, throughput:1653, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:145.2890322580645, q_loss:100, rewards:-19.46999782986111, queue:15.991666666666667, delay:0.377754635281033, throughput:1512, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:129.60312075983717, q_loss:100, rewards:-9.95472140842014, queue:6.2027777777777775, delay:0.29595712025960286, throughput:1421, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:103.54295942720763, q_loss:100, rewards:-10.633054606119792, queue:6.752777777777778, delay:0.3088799794514974, throughput:1651, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
