Loading cached latent encoders from pretrained/atc/dqn/hz1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/hz1x1/baseline_v1_atc_s0/model/hz1x1_noise5_dqn_latent_observation -> eval real_setting=dz10
REAL_TEST step:2, travel time:1063.7018927444794, q_loss:100, rewards:-267.96707, queue:178.88333, delay:0.7578254, throughput:436
REAL_TEST step:4, travel time:806.6065911431514, q_loss:100, rewards:-307.3863, queue:205.33888, delay:0.8246793, throughput:628
REAL_TEST step:6, travel time:785.4926686217009, q_loss:100, rewards:-314.59335, queue:210.15, delay:0.8240872, throughput:670
REAL_TEST step:8, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:10, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:12, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:14, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:16, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:18, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:20, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:22, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:24, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:26, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:28, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:30, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:32, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:34, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:36, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:38, travel time:868.9474358974359, q_loss:100, rewards:-265.84164, queue:177.48334, delay:0.76202005, throughput:576
REAL_TEST step:40, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:42, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:44, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:46, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:48, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:50, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:52, travel time:1101.1032258064515, q_loss:100, rewards:-271.8975, queue:181.51666, delay:0.7587699, throughput:416
REAL_TEST step:54, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:56, travel time:3142.8015564202333, q_loss:100, rewards:-334.17123, queue:223.08055, delay:0.73380023, throughput:16
REAL_TEST step:58, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:60, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:62, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:64, travel time:2423.4743202416917, q_loss:100, rewards:-329.91083, queue:220.25555, delay:0.7348755, throughput:90
REAL_TEST step:66, travel time:573.6498150431567, q_loss:100, rewards:-348.52325, queue:232.26389, delay:0.8968386, throughput:1194
REAL_TEST step:68, travel time:3076.715953307393, q_loss:100, rewards:-327.02835, queue:218.31111, delay:0.73367274, throughput:21
REAL_TEST step:70, travel time:3076.715953307393, q_loss:100, rewards:-327.02835, queue:218.31111, delay:0.73367274, throughput:21
REAL_TEST step:72, travel time:801.3049281314169, q_loss:100, rewards:-306.13425, queue:204.50555, delay:0.82442117, throughput:632
REAL_TEST step:74, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:76, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:78, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:80, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:82, travel time:828.660103626943, q_loss:100, rewards:-314.49954, queue:210.11667, delay:0.82403183, throughput:619
REAL_TEST step:84, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:86, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:88, travel time:852.9202518363064, q_loss:100, rewards:-320.3271, queue:213.99722, delay:0.8317249, throughput:604
REAL_TEST step:90, travel time:828.660103626943, q_loss:100, rewards:-314.49954, queue:210.11667, delay:0.82403183, throughput:619
REAL_TEST step:92, travel time:767.0299700299701, q_loss:100, rewards:-299.82086, queue:200.28612, delay:0.798262, throughput:673
REAL_TEST step:94, travel time:484.5975503062117, q_loss:100, rewards:-203.88881, queue:136.02222, delay:0.7442965, throughput:972
REAL_TEST step:96, travel time:1417.057884231537, q_loss:100, rewards:-286.80292, queue:191.40555, delay:0.6931555, throughput:274
REAL_TEST step:98, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:100, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:102, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:104, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:106, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:108, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:110, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:112, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:114, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:116, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:118, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:120, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:122, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:124, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:126, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:128, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:130, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
REAL_TEST step:132, travel time:799.4790174002047, q_loss:100, rewards:-306.2583, queue:204.59445, delay:0.82405037, throughput:633
