PRLight neighbor topology (radius=600): {0: [2], 1: [], 2: [0]}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/bullhead_3/action_delay_optimized_s0_prlight_s0/model/bullhead_3_setting1_dqn_prlight -> eval real_setting=setting3
REAL_TEST step:3, travel time:337.62947210407805, q_loss:100, rewards:-211.91549479166667, queue:55.48518518518519, delay:0.682189037181713, throughput:3125, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:248.07748815165877, q_loss:100, rewards:-149.1472222222222, queue:36.11666666666667, delay:0.6851843374746817, throughput:3699, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:346.7368421052632, q_loss:100, rewards:-213.28185763888888, queue:56.84351851851852, delay:0.7447828504774305, throughput:3161, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:215.19050958391773, q_loss:100, rewards:-124.23090277777777, queue:30.41296296296296, delay:0.7076834784613715, throughput:4014, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:286.74502084298285, q_loss:100, rewards:-159.47874348958334, queue:42.79814814814815, delay:0.6986404984085648, throughput:3823, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:276.37666820064425, q_loss:100, rewards:-169.43023003472223, queue:45.782407407407405, delay:0.7301327175564236, throughput:3699, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:239.51614401858305, q_loss:100, rewards:-127.36623263888889, queue:33.443518518518516, delay:0.6617385299117476, throughput:3716, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:235.46262577862962, q_loss:100, rewards:-137.90838758680556, queue:34.28703703703704, delay:0.7333901864510995, throughput:3886, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:339.264670369476, q_loss:100, rewards:-218.40902777777777, queue:55.397222222222226, delay:0.7725303367332176, throughput:3871, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:488.27758200054217, q_loss:100, rewards:-273.5894965277778, queue:77.16944444444445, delay:0.7276629977756076, throughput:2847, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:316.2418512067679, q_loss:100, rewards:-172.41264105902778, queue:46.489814814814814, delay:0.6700828269675926, throughput:3257, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:215.01277584204414, q_loss:100, rewards:-107.81803385416667, queue:27.90462962962963, delay:0.7287391945167824, throughput:4041, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:247.9067173637516, q_loss:100, rewards:-139.3607421875, queue:34.10648148148148, delay:0.7043058607313368, throughput:3641, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
