replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/ingolstadt7/action_delay_optimized_s0_naive_s0/model/ingolstadt7_setting1_presslight_naive -> eval real_setting=setting3
REAL_TEST step:3, travel time:711.6946564885496, q_loss:100, rewards:-68.32470703125, queue:15.136904761904763, delay:0.28188663058810765, throughput:1050, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:988.25, q_loss:100, rewards:-73.65611436631944, queue:20.192460317460316, delay:0.29964134579613094, throughput:699, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:893.2209085252023, q_loss:100, rewards:-70.63001302083333, queue:26.145634920634922, delay:0.3310515873015873, throughput:922, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:859.1576354679803, q_loss:100, rewards:-65.93860677083333, queue:16.901587301587302, delay:0.29875955733041915, throughput:845, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:720.3742216687422, q_loss:100, rewards:-68.47166883680555, queue:17.689285714285713, delay:0.31381080264136907, throughput:1129, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:732.3923389437028, q_loss:100, rewards:-77.07389322916667, queue:16.831746031746032, delay:0.3290251716734871, throughput:1215, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:811.6152532726238, q_loss:100, rewards:-69.44361436631945, queue:20.544047619047618, delay:0.342505609421503, throughput:1092, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:775.3068057080131, q_loss:100, rewards:-67.7197265625, queue:22.012698412698413, delay:0.32620498415023563, throughput:1220, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:642.1335703402742, q_loss:100, rewards:-59.77999131944444, queue:18.188095238095237, delay:0.3043030753968254, throughput:1420, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:616.6039173014145, q_loss:100, rewards:-68.04779188368056, queue:15.846031746031747, delay:0.2950688922216022, throughput:1312, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:704.3329842931937, q_loss:100, rewards:-71.27223849826389, queue:22.229365079365078, delay:0.311968751937624, throughput:1447, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:568.1492613346918, q_loss:100, rewards:-68.39692925347222, queue:17.771031746031746, delay:0.2844475397987971, throughput:1571, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:837.0159198113207, q_loss:100, rewards:-65.32359483506944, queue:20.96785714285714, delay:0.312270754859561, throughput:1170, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:709.748820754717, q_loss:100, rewards:-74.32972547743056, queue:18.763492063492063, delay:0.3124136788504464, throughput:1063, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
