Loading cached latent encoders from pretrained/recon_baseline/dqn/tempe_1x1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_1x1/baseline_v1_recon_baseline_s0/model/tempe_1x1_noise5_dqn_latent_observation -> eval real_setting=dz100
REAL_TEST step:1, travel time:1520.3053239255933, q_loss:100, rewards:-406.00543, queue:630.91113, delay:0.74100333, throughput:418
REAL_TEST step:2, travel time:1693.7977695167285, q_loss:100, rewards:-393.6798, queue:606.5195, delay:0.72988814, throughput:380
REAL_TEST step:3, travel time:1311.7137229152988, q_loss:100, rewards:-341.77478, queue:519.96387, delay:0.75734544, throughput:598
REAL_TEST step:4, travel time:1197.864553314121, q_loss:100, rewards:-331.327, queue:538.4472, delay:0.76202315, throughput:738
REAL_TEST step:5, travel time:1041.1048192771084, q_loss:100, rewards:-288.71735, queue:438.7972, delay:0.7273311, throughput:767
REAL_TEST step:6, travel time:414.88917929952953, q_loss:100, rewards:-101.133965, queue:154.0861, delay:0.59941685, throughput:1539
REAL_TEST step:7, travel time:1313.5112391930836, q_loss:100, rewards:-357.621, queue:597.41943, delay:0.76376784, throughput:624
REAL_TEST step:8, travel time:1313.5112391930836, q_loss:100, rewards:-357.621, queue:597.41943, delay:0.76376784, throughput:624
REAL_TEST step:9, travel time:1311.5164265129683, q_loss:100, rewards:-357.03036, queue:596.4361, delay:0.76334006, throughput:625
REAL_TEST step:10, travel time:1076.1372291529876, q_loss:100, rewards:-277.8062, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:11, travel time:978.2757510729614, q_loss:100, rewards:-277.17206, queue:463.275, delay:0.7421792, throughput:806
REAL_TEST step:12, travel time:700.5611142694713, q_loss:100, rewards:-200.57942, queue:287.62778, delay:0.7093201, throughput:1231
REAL_TEST step:13, travel time:1103.7952218430034, q_loss:100, rewards:-310.4214, queue:500.79443, delay:0.69847435, throughput:734
REAL_TEST step:14, travel time:742.4910607866508, q_loss:100, rewards:-197.39957, queue:299.98334, delay:0.6632542, throughput:874
REAL_TEST step:15, travel time:754.8216012896293, q_loss:100, rewards:-216.14458, queue:345.43332, delay:0.66504395, throughput:847
REAL_TEST step:16, travel time:413.2948248823837, q_loss:100, rewards:-100.632034, queue:152.80833, delay:0.65797925, throughput:1560
REAL_TEST step:17, travel time:330.84997386304235, q_loss:100, rewards:-73.09642, queue:106.191666, delay:0.5669056, throughput:1646
REAL_TEST step:18, travel time:864.0632362058277, q_loss:100, rewards:-230.93153, queue:339.1139, delay:0.695344, throughput:1000
REAL_TEST step:19, travel time:315.11395713538946, q_loss:100, rewards:-58.277378, queue:97.32222, delay:0.5921112, throughput:1691
REAL_TEST step:20, travel time:422.4605331939362, q_loss:100, rewards:-104.34684, queue:158.07222, delay:0.6229709, throughput:1537
REAL_TEST step:21, travel time:712.3340505648198, q_loss:100, rewards:-204.43643, queue:319.64166, delay:0.64445066, throughput:992
REAL_TEST step:22, travel time:415.8672242550967, q_loss:100, rewards:-101.59609, queue:154.42223, delay:0.62632453, throughput:1543
REAL_TEST step:23, travel time:233.0700470465238, q_loss:100, rewards:-31.225058, queue:52.43611, delay:0.5457489, throughput:1757
REAL_TEST step:24, travel time:228.57030841610037, q_loss:100, rewards:-30.433825, queue:49.555557, delay:0.5356315, throughput:1768
REAL_TEST step:25, travel time:429.62467328802927, q_loss:100, rewards:-97.80096, queue:163.1639, delay:0.6080301, throughput:1511
REAL_TEST step:26, travel time:214.20700470465238, q_loss:100, rewards:-24.905499, queue:41.988888, delay:0.49318963, throughput:1772
REAL_TEST step:27, travel time:285.12545739675903, q_loss:100, rewards:-50.194054, queue:81.35555, delay:0.5774183, throughput:1696
REAL_TEST step:28, travel time:204.70622059592264, q_loss:100, rewards:-22.446077, queue:35.394444, delay:0.54801816, throughput:1796
REAL_TEST step:29, travel time:165.23105070569787, q_loss:100, rewards:-9.617, queue:14.194445, delay:0.43642125, throughput:1830
REAL_TEST step:30, travel time:1231.7067901234568, q_loss:100, rewards:-332.84036, queue:520.1445, delay:0.73752517, throughput:578
REAL_TEST step:31, travel time:188.8013591217982, q_loss:100, rewards:-17.782213, queue:27.038889, delay:0.5559445, throughput:1811
REAL_TEST step:32, travel time:463.6492420282279, q_loss:100, rewards:-109.8549, queue:183.05556, delay:0.61044216, throughput:1503
REAL_TEST step:33, travel time:184.21432305279666, q_loss:100, rewards:-16.365456, queue:24.23889, delay:0.49304754, throughput:1805
REAL_TEST step:34, travel time:580.8447464715107, q_loss:100, rewards:-162.323, queue:256.74722, delay:0.67348707, throughput:1044
REAL_TEST step:35, travel time:188.25927861996863, q_loss:100, rewards:-17.457582, queue:26.955555, delay:0.5248514, throughput:1787
REAL_TEST step:36, travel time:162.61787767903817, q_loss:100, rewards:-8.26592, queue:12.666667, delay:0.43765, throughput:1833
REAL_TEST step:37, travel time:189.6649242028228, q_loss:100, rewards:-17.840658, queue:27.35, delay:0.51359284, throughput:1805
REAL_TEST step:38, travel time:172.65290120230006, q_loss:100, rewards:-11.9381275, queue:18.038889, delay:0.43694368, throughput:1825
REAL_TEST step:39, travel time:172.61787767903817, q_loss:100, rewards:-12.2630005, queue:18.166666, delay:0.4612738, throughput:1823
REAL_TEST step:40, travel time:187.51019341348666, q_loss:100, rewards:-16.663492, queue:25.905556, delay:0.5114878, throughput:1812
REAL_TEST step:41, travel time:184.98379508625197, q_loss:100, rewards:-16.38666, queue:24.441668, delay:0.51078945, throughput:1820
REAL_TEST step:42, travel time:171.21170935703086, q_loss:100, rewards:-10.304003, queue:17.466667, delay:0.40812704, throughput:1824
REAL_TEST step:43, travel time:190.32723470987978, q_loss:100, rewards:-18.69787, queue:27.427778, delay:0.5099105, throughput:1814
REAL_TEST step:44, travel time:202.66910611604808, q_loss:100, rewards:-20.705418, queue:34.508335, delay:0.5430492, throughput:1806
REAL_TEST step:45, travel time:163.33455305802406, q_loss:100, rewards:-8.334497, queue:12.822222, delay:0.42383868, throughput:1829
REAL_TEST step:46, travel time:179.9508625196027, q_loss:100, rewards:-14.715742, queue:21.772223, delay:0.491043, throughput:1823
REAL_TEST step:47, travel time:268.63512807109254, q_loss:100, rewards:-43.481594, queue:71.98889, delay:0.4184202, throughput:1708
REAL_TEST step:48, travel time:160.43491897543126, q_loss:100, rewards:-6.9918756, queue:11.25, delay:0.39005885, throughput:1832
REAL_TEST step:49, travel time:186.98013591217983, q_loss:100, rewards:-17.408508, queue:25.483334, delay:0.51131976, throughput:1823
REAL_TEST step:50, travel time:157.43648719289075, q_loss:100, rewards:-5.9256635, queue:9.788889, delay:0.37356102, throughput:1829
REAL_TEST step:51, travel time:162.3842132775745, q_loss:100, rewards:-7.692878, queue:12.261111, delay:0.40664, throughput:1825
REAL_TEST step:52, travel time:179.74072138003137, q_loss:100, rewards:-14.6505, queue:21.672222, delay:0.48626968, throughput:1824
REAL_TEST step:53, travel time:196.25718766335598, q_loss:100, rewards:-18.56292, queue:30.547222, delay:0.49260643, throughput:1813
REAL_TEST step:54, travel time:170.95713538944068, q_loss:100, rewards:-11.148623, queue:16.936111, delay:0.47631523, throughput:1820
REAL_TEST step:55, travel time:165.55514898065866, q_loss:100, rewards:-9.0932045, queue:13.961111, delay:0.4294965, throughput:1829
REAL_TEST step:56, travel time:164.5797177208573, q_loss:100, rewards:-8.556663, queue:13.422222, delay:0.40754017, throughput:1827
REAL_TEST step:57, travel time:182.2974385781495, q_loss:100, rewards:-14.316879, queue:22.997223, delay:0.44108307, throughput:1816
REAL_TEST step:58, travel time:173.74281233664402, q_loss:100, rewards:-11.985209, queue:18.26111, delay:0.48053572, throughput:1819
REAL_TEST step:59, travel time:165.71615263983273, q_loss:100, rewards:-8.983414, queue:13.9777775, delay:0.41763324, throughput:1820
REAL_TEST step:60, travel time:182.5180345007841, q_loss:100, rewards:-15.54454, queue:23.061111, delay:0.4903911, throughput:1817
REAL_TEST step:61, travel time:176.96393099843178, q_loss:100, rewards:-13.762541, queue:20.26111, delay:0.46935675, throughput:1817
REAL_TEST step:62, travel time:167.45216936748562, q_loss:100, rewards:-9.701495, queue:14.8972225, delay:0.40480706, throughput:1828
REAL_TEST step:63, travel time:176.84997386304235, q_loss:100, rewards:-12.503369, queue:20.23889, delay:0.3898706, throughput:1821
REAL_TEST step:64, travel time:164.51855723993728, q_loss:100, rewards:-8.776913, queue:13.527778, delay:0.41322318, throughput:1822
REAL_TEST step:65, travel time:177.37898588604287, q_loss:100, rewards:-13.81329, queue:20.444445, delay:0.47814178, throughput:1816
REAL_TEST step:66, travel time:201.91531625718767, q_loss:100, rewards:-20.701912, queue:33.819443, delay:0.5229823, throughput:1812
REAL_TEST step:67, travel time:192.30057501306848, q_loss:100, rewards:-17.478205, queue:28.616667, delay:0.49904522, throughput:1815
