Loading cached latent encoders from pretrained/recon_baseline/dqn/tempe_1x1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_1x1/baseline_v1_recon_baseline_s0/model/tempe_1x1_noise5_dqn_latent_observation -> eval real_setting=sensor20
REAL_TEST step:1, travel time:981.2854661262304, q_loss:100, rewards:-184.21962, queue:287.48056, delay:0.47727615, throughput:1165
REAL_TEST step:2, travel time:1693.7977695167285, q_loss:100, rewards:-325.334, queue:496.90277, delay:0.5732032, throughput:380
REAL_TEST step:3, travel time:1311.7137229152988, q_loss:100, rewards:-242.4102, queue:374.97778, delay:0.60124654, throughput:598
REAL_TEST step:4, travel time:1197.864553314121, q_loss:100, rewards:-240.91693, queue:395.01944, delay:0.5557953, throughput:738
REAL_TEST step:5, travel time:697.151071615264, q_loss:100, rewards:-156.91335, queue:241.00555, delay:0.57085574, throughput:1217
REAL_TEST step:6, travel time:1174.8644164759726, q_loss:100, rewards:-269.67297, queue:442.86945, delay:0.5886793, throughput:749
REAL_TEST step:7, travel time:1313.5112391930836, q_loss:100, rewards:-269.06155, queue:449.49167, delay:0.6238543, throughput:624
REAL_TEST step:8, travel time:1027.1306847882906, q_loss:100, rewards:-289.32657, queue:483.31946, delay:0.6724888, throughput:977
REAL_TEST step:9, travel time:1313.5112391930836, q_loss:100, rewards:-237.95467, queue:397.5611, delay:0.6236602, throughput:624
REAL_TEST step:10, travel time:1076.1372291529876, q_loss:100, rewards:-188.46738, queue:284.6389, delay:0.60332656, throughput:806
REAL_TEST step:11, travel time:922.8842105263158, q_loss:100, rewards:-158.04298, queue:243.05556, delay:0.47711542, throughput:1081
REAL_TEST step:12, travel time:465.28123366440144, q_loss:100, rewards:-56.59525, queue:84.82222, delay:0.35443103, throughput:1476
REAL_TEST step:13, travel time:761.3026659696811, q_loss:100, rewards:-198.45198, queue:314.2, delay:0.5390881, throughput:1126
REAL_TEST step:14, travel time:297.98693152117096, q_loss:100, rewards:-48.87274, queue:79.93611, delay:0.48864597, throughput:1642
REAL_TEST step:15, travel time:636.6225823314167, q_loss:100, rewards:-175.07378, queue:270.1611, delay:0.5586522, throughput:1253
REAL_TEST step:16, travel time:717.8008363826451, q_loss:100, rewards:-168.4382, queue:257.3889, delay:0.572243, throughput:1454
REAL_TEST step:17, travel time:962.0026263952725, q_loss:100, rewards:-185.18839, queue:279.1611, delay:0.61553717, throughput:917
REAL_TEST step:18, travel time:1008.6295081967213, q_loss:100, rewards:-119.19883, queue:189.67223, delay:0.4485686, throughput:814
REAL_TEST step:19, travel time:552.1332984840565, q_loss:100, rewards:-122.9385, queue:205.20833, delay:0.5463717, throughput:1348
REAL_TEST step:20, travel time:473.2890747516989, q_loss:100, rewards:-99.41637, queue:142.54723, delay:0.49310887, throughput:1479
REAL_TEST step:21, travel time:497.34448510193414, q_loss:100, rewards:-84.8252, queue:136.13055, delay:0.47642237, throughput:1432
REAL_TEST step:22, travel time:418.9566126502875, q_loss:100, rewards:-77.71322, queue:112.494446, delay:0.50399435, throughput:1543
REAL_TEST step:23, travel time:607.5410350235232, q_loss:100, rewards:-139.81624, queue:233.65555, delay:0.6219464, throughput:1310
REAL_TEST step:24, travel time:399.1934134866701, q_loss:100, rewards:-79.455086, queue:128.02777, delay:0.54969895, throughput:1641
REAL_TEST step:25, travel time:576.025614218505, q_loss:100, rewards:-68.61004, queue:114.075, delay:0.35905004, throughput:1218
REAL_TEST step:26, travel time:272.4615786722425, q_loss:100, rewards:-45.232548, queue:73.797226, delay:0.57033277, throughput:1742
REAL_TEST step:27, travel time:412.90956612650285, q_loss:100, rewards:-87.4471, queue:144.66667, delay:0.52592784, throughput:1606
REAL_TEST step:28, travel time:339.84422373235753, q_loss:100, rewards:-56.39741, queue:92.191666, delay:0.49109346, throughput:1723
REAL_TEST step:29, travel time:393.321484579195, q_loss:100, rewards:-51.903522, queue:83.725, delay:0.4332252, throughput:1655
REAL_TEST step:30, travel time:1076.1372291529876, q_loss:100, rewards:-178.70041, queue:277.52777, delay:0.47629228, throughput:806
REAL_TEST step:31, travel time:316.4349189754313, q_loss:100, rewards:-41.860207, queue:65.683334, delay:0.47657025, throughput:1660
REAL_TEST step:32, travel time:1286.624425476034, q_loss:100, rewards:-265.30466, queue:413.02222, delay:0.64760995, throughput:633
