Loading cached latent encoders from pretrained/atc/dqn/tempe_16
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_16/baseline_v1_atc_s0/model/tempe_16_noise5_dqn_latent_observation -> eval real_setting=combine4
REAL_TEST step:2, travel time:920.8671285124932, q_loss:100, rewards:-1912.1687, queue:150.26741, delay:1.7576941, throughput:8414
REAL_TEST step:4, travel time:477.3306916426513, q_loss:100, rewards:-1132.5231, queue:89.77013, delay:1.7317803, throughput:13596
REAL_TEST step:6, travel time:636.7285500950312, q_loss:100, rewards:-1409.2759, queue:104.33358, delay:1.7456, throughput:11373
REAL_TEST step:8, travel time:539.0697674418604, q_loss:100, rewards:-1144.5626, queue:89.9065, delay:1.7017595, throughput:13483
REAL_TEST step:10, travel time:367.9409896355734, q_loss:100, rewards:-1012.8403, queue:79.48181, delay:1.7230238, throughput:15455
REAL_TEST step:12, travel time:324.34171094580233, q_loss:100, rewards:-849.443, queue:66.961754, delay:1.6335675, throughput:16323
REAL_TEST step:14, travel time:361.62142141027067, q_loss:100, rewards:-898.6476, queue:69.1169, delay:1.5886083, throughput:15537
REAL_TEST step:16, travel time:344.54587105321264, q_loss:100, rewards:-724.85944, queue:56.46529, delay:1.5881693, throughput:15718
REAL_TEST step:18, travel time:373.8606003457489, q_loss:100, rewards:-855.0527, queue:70.34215, delay:1.5664761, throughput:16253
REAL_TEST step:20, travel time:313.8569803964042, q_loss:100, rewards:-719.48224, queue:54.392124, delay:1.5584979, throughput:16361
REAL_TEST step:22, travel time:351.76672, q_loss:100, rewards:-787.6793, queue:64.7527, delay:1.5963328, throughput:16238
REAL_TEST step:24, travel time:234.353184745936, q_loss:100, rewards:-636.10406, queue:51.104893, delay:1.6093665, throughput:17874
REAL_TEST step:26, travel time:336.18988890021404, q_loss:100, rewards:-710.4065, queue:55.883316, delay:1.5864034, throughput:16992
REAL_TEST step:28, travel time:231.7172098959356, q_loss:100, rewards:-655.8336, queue:58.89447, delay:1.6862742, throughput:18358
REAL_TEST step:30, travel time:429.43360360844116, q_loss:100, rewards:-899.0749, queue:71.27177, delay:1.571399, throughput:15399
REAL_TEST step:32, travel time:289.8748097026286, q_loss:100, rewards:-767.68195, queue:64.23879, delay:1.7009176, throughput:17493
REAL_TEST step:34, travel time:366.4279891304348, q_loss:100, rewards:-893.98254, queue:74.37061, delay:1.5732001, throughput:16172
REAL_TEST step:36, travel time:370.4129077783206, q_loss:100, rewards:-802.028, queue:62.62554, delay:1.5758213, throughput:15797
REAL_TEST step:38, travel time:326.0439432336543, q_loss:100, rewards:-747.4526, queue:60.52562, delay:1.6219058, throughput:17138
REAL_TEST step:40, travel time:356.2738936214419, q_loss:100, rewards:-875.6297, queue:62.270725, delay:1.6620307, throughput:16554
REAL_TEST step:42, travel time:260.799848408287, q_loss:100, rewards:-640.0181, queue:49.614925, delay:1.6062517, throughput:17881
REAL_TEST step:44, travel time:221.15172656093154, q_loss:100, rewards:-602.894, queue:45.382626, delay:1.5720757, throughput:18440
REAL_TEST step:46, travel time:299.4085266851726, q_loss:100, rewards:-754.25104, queue:60.449642, delay:1.6048849, throughput:16867
REAL_TEST step:48, travel time:388.45401279363546, q_loss:100, rewards:-919.354, queue:79.8989, delay:1.5189724, throughput:15822
