PRLight neighbor topology (radius=600): {0: [1], 1: [0, 2], 2: [1]}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/cologne3/action_delay_optimized_s0_prlight_s0/model/cologne3_setting1_presslight_prlight -> eval real_setting=setting3
REAL_TEST step:3, travel time:152.23272319760926, q_loss:100, rewards:-64.43139105902777, queue:19.69814814814815, delay:0.5015982168692129, throughput:2540, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:127.89313517338995, q_loss:100, rewards:-45.702495659722224, queue:13.555555555555555, delay:0.42450154622395836, throughput:2755, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:453.7533274179237, q_loss:100, rewards:-118.84220920138888, queue:42.15462962962963, delay:0.6745923077618634, throughput:1691, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:448.0543859649123, q_loss:100, rewards:-127.75277777777778, queue:44.730555555555554, delay:0.7057743778935185, throughput:1773, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:302.05540488182874, q_loss:100, rewards:-99.26028645833334, queue:34.620370370370374, delay:0.6525384973596644, throughput:2166, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:205.7843137254902, q_loss:100, rewards:-72.70695529513888, queue:23.030555555555555, delay:0.5407805266203703, throughput:2388, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:212.9802095459837, q_loss:100, rewards:-79.78833550347223, queue:26.250925925925927, delay:0.5379147564923322, throughput:2267, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:556.9105286940804, q_loss:100, rewards:-90.77749565972222, queue:35.925925925925924, delay:0.6239185474537037, throughput:1581, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:571.6968523002421, q_loss:100, rewards:-108.80972222222222, queue:37.55555555555556, delay:0.6135883472583912, throughput:1389, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:224.86393088552916, q_loss:100, rewards:-85.22392035590278, queue:27.192592592592593, delay:0.5648680510344328, throughput:2625, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:522.8726708074535, q_loss:100, rewards:-83.60026584201388, queue:31.260185185185186, delay:0.5969169334129051, throughput:1590, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:941.5040701314965, q_loss:100, rewards:-124.4302734375, queue:47.678703703703704, delay:0.7267870867693865, throughput:903, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:524.7543458371455, q_loss:100, rewards:-89.69722222222222, queue:32.07314814814815, delay:0.5839204011140047, throughput:1541, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:164.1000351000351, q_loss:100, rewards:-47.11722005208333, queue:13.777777777777779, delay:0.4360838148328993, throughput:2692, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:464.00600600600603, q_loss:100, rewards:-63.50971137152778, queue:23.791666666666668, delay:0.513295152452257, throughput:1772, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:501.3288192975032, q_loss:100, rewards:-62.918896484375, queue:23.807407407407407, delay:0.5155851576063368, throughput:1879, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:158.71096228410292, q_loss:100, rewards:-56.118326822916664, queue:16.840740740740742, delay:0.45728347213179976, throughput:2664, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:156.3457746478873, q_loss:100, rewards:-59.17166883680556, queue:17.675925925925927, delay:0.48094753689236114, throughput:2719, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:170.10026286143446, q_loss:100, rewards:-62.398616536458334, queue:18.937962962962963, delay:0.5167560153537326, throughput:2362, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:127.2495575221239, q_loss:100, rewards:-46.18835720486111, queue:13.302777777777777, delay:0.45059277569806133, throughput:2724, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:119.05561459440312, q_loss:100, rewards:-42.4552734375, queue:12.44537037037037, delay:0.44002419930917247, throughput:2724, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
