PRLight neighbor topology (radius=600): {0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: []}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/hz4x4/action_delay_optimized_s0_prlight_s0/model/hz4x4_setting1_dqn_prlight -> eval real_setting=setting4
REAL_TEST step:3, travel time:808.4358028830037, q_loss:100, rewards:-464.0780815972222, queue:29.016145833333333, delay:0.2921736187405056, throughput:2083, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:825.3070734160241, q_loss:100, rewards:-476.32526041666665, queue:29.77378472222222, delay:0.29046270582411027, throughput:2114, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:980.877975192759, q_loss:100, rewards:-623.9838541666667, queue:39.04201388888889, delay:0.2994850158691406, throughput:1728, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:871.5692256118002, q_loss:100, rewards:-521.0847222222222, queue:32.58038194444445, delay:0.2947316487630208, throughput:2012, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:893.1820315119007, q_loss:100, rewards:-540.2255642361112, queue:33.779513888888886, delay:0.2906561957465278, throughput:1897, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:928.7861213543413, q_loss:100, rewards:-568.4180555555556, queue:35.54184027777778, delay:0.2880932913886176, throughput:1996, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:963.6553804894402, q_loss:100, rewards:-608.6019097222222, queue:38.083333333333336, delay:0.2854094399346246, throughput:1714, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1083.5881518268889, q_loss:100, rewards:-687.8927951388889, queue:43.04618055555556, delay:0.27624876234266493, throughput:1547, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:973.7073416024136, q_loss:100, rewards:-629.7302517361111, queue:39.42274305555556, delay:0.2875279108683268, throughput:1573, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:857.868072084325, q_loss:100, rewards:-517.0513888888889, queue:32.342708333333334, delay:0.2779237959120009, throughput:1874, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:945.8095876634261, q_loss:100, rewards:-596.9766493055556, queue:37.35208333333333, delay:0.2781792534722222, throughput:1714, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:857.0807911498491, q_loss:100, rewards:-520.4483506944445, queue:32.5625, delay:0.27363616095648874, throughput:1880, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:962.8984244049615, q_loss:100, rewards:-609.9022135416667, queue:38.14826388888889, delay:0.28573055267333985, throughput:1854, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:963.0217901441501, q_loss:100, rewards:-617.1081597222222, queue:38.61944444444445, delay:0.292320802476671, throughput:1679, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:949.0261481729802, q_loss:100, rewards:-597.6486111111111, queue:37.3921875, delay:0.28265164693196615, throughput:1773, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:968.5373784780422, q_loss:100, rewards:-620.6222222222223, queue:38.82899305555556, delay:0.2783402548895942, throughput:1701, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:966.9513912168958, q_loss:100, rewards:-625.4800347222222, queue:39.14270833333333, delay:0.27576016320122615, throughput:1686, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:928.7814280925243, q_loss:100, rewards:-581.239453125, queue:36.368229166666666, delay:0.27500038146972655, throughput:1765, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:992.8538384177003, q_loss:100, rewards:-643.5530381944444, queue:40.28680555555555, delay:0.28401963975694444, throughput:1592, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:1026.8733016304348, q_loss:100, rewards:-667.5421875, queue:41.75572916666667, delay:0.28194957309299046, throughput:1706, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:1067.4196675900278, q_loss:100, rewards:-693.20859375, queue:43.36944444444445, delay:0.2758522457546658, throughput:1653, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:832.5618504860878, q_loss:100, rewards:-497.7799479166667, queue:31.127430555555556, delay:0.2755216810438368, throughput:2037, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:855.1820315119007, q_loss:100, rewards:-509.77855902777776, queue:31.87534722222222, delay:0.27677362230088975, throughput:2026, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:985.2041568890379, q_loss:100, rewards:-632.3899739583334, queue:39.567881944444444, delay:0.2768034193250868, throughput:1755, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:971.7080120683876, q_loss:100, rewards:-622.4314236111111, queue:38.94600694444444, delay:0.2747997283935547, throughput:1724, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:1012.3995977204157, q_loss:100, rewards:-654.655859375, queue:40.959722222222226, delay:0.2845259560479058, throughput:1745, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:1048.6895742541067, q_loss:100, rewards:-686.6980902777777, queue:42.96649305555555, delay:0.2832372029622396, throughput:1631, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:1021.9788803218237, q_loss:100, rewards:-658.8000434027778, queue:41.20243055555556, delay:0.2857359144422743, throughput:1845, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:937.7847804223935, q_loss:100, rewards:-588.7285590277778, queue:36.819965277777776, delay:0.28405960930718316, throughput:1900, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:855.873281930942, q_loss:100, rewards:-513.01640625, queue:32.070659722222224, delay:0.27868978712293835, throughput:2014, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:963.3516594032853, q_loss:100, rewards:-617.876953125, queue:38.65815972222222, delay:0.28026245964898006, throughput:1692, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:877.9393228293665, q_loss:100, rewards:-536.2486111111111, queue:33.53402777777778, delay:0.27509435017903644, throughput:1932, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:912.5330204492122, q_loss:100, rewards:-575.2369791666666, queue:35.99270833333333, delay:0.28401340908474393, throughput:1739, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:975.0063694267516, q_loss:100, rewards:-629.3108506944444, queue:39.3671875, delay:0.2890755123562283, throughput:1746, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:1100.4065404475043, q_loss:100, rewards:-730.8585069444445, queue:45.72934027777778, delay:0.28181783888075085, throughput:1506, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:1081.837076768354, q_loss:100, rewards:-732.4357638888889, queue:45.84079861111111, delay:0.285468504163954, throughput:1506, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:1124.437865748709, q_loss:100, rewards:-744.6183159722223, queue:46.60711805555555, delay:0.28857061598036027, throughput:1523, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:965.8109285953738, q_loss:100, rewards:-617.3499565972222, queue:38.615972222222226, delay:0.2856068717108832, throughput:1779, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:117, travel time:916.6939322829367, q_loss:100, rewards:-565.9736111111112, queue:35.398090277777776, delay:0.28844276004367403, throughput:1880, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:120, travel time:941.7355011733155, q_loss:100, rewards:-587.1247395833333, queue:36.71510416666667, delay:0.2809016969468858, throughput:1825, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:123, travel time:913.9929601072746, q_loss:100, rewards:-559.65859375, queue:34.99913194444444, delay:0.29218368530273436, throughput:1901, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:126, travel time:1035.097466572836, q_loss:100, rewards:-654.3947048611111, queue:40.9390625, delay:0.2902892006768121, throughput:1702, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:129, travel time:974.9544083137781, q_loss:100, rewards:-640.9575520833333, queue:40.09947916666667, delay:0.2903220706515842, throughput:1754, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:132, travel time:1019.9822326516929, q_loss:100, rewards:-660.6743489583333, queue:41.321875, delay:0.29369485643174914, throughput:1787, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:135, travel time:874.2406972846128, q_loss:100, rewards:-519.768359375, queue:32.490625, delay:0.29461148579915364, throughput:2083, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
