Loading cached latent encoders from pretrained/lusr/presslight/tempe_1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/tempe_1x1/baseline_v1_lusr_s0/model/tempe_1x1_noise5_presslight_latent_observation -> eval real_setting=dz20
REAL_TEST step:2, travel time:1435.4872654155497, q_loss:100, rewards:-582.86053, queue:562.475, delay:0.7248436, throughput:593
REAL_TEST step:4, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:6, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:8, travel time:1197.864553314121, q_loss:100, rewards:-564.13696, queue:538.4472, delay:0.76202315, throughput:738
REAL_TEST step:10, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:12, travel time:520.4223732357553, q_loss:100, rewards:-249.00487, queue:213.41945, delay:0.59958506, throughput:1427
REAL_TEST step:14, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:16, travel time:515.6701515943544, q_loss:100, rewards:-246.32478, queue:210.99722, delay:0.5726978, throughput:1429
REAL_TEST step:18, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
REAL_TEST step:20, travel time:373.5169890224778, q_loss:100, rewards:-167.65356, queue:131.13889, delay:0.4880769, throughput:1594
REAL_TEST step:22, travel time:264.7820177731312, q_loss:100, rewards:-107.24055, queue:69.54444, delay:0.5188777, throughput:1716
REAL_TEST step:24, travel time:412.48876110820703, q_loss:100, rewards:-189.33722, queue:152.91112, delay:0.57604057, throughput:1542
REAL_TEST step:26, travel time:517.2200731834814, q_loss:100, rewards:-247.21222, queue:211.84723, delay:0.5866923, throughput:1427
REAL_TEST step:28, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:413.05276, delay:0.7330412, throughput:806
