MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:149.82206035379812, q_loss:0, rewards:-6.129627, queue:8.830556, delay:0.40360638, throughput:1866, raw_metrics:{'fairness': 595.0}
SIM_TRAIN step:1, travel time:149.93753253513796, q_loss:0, rewards:-6.067083, queue:8.783334, delay:0.3930681, throughput:1873, raw_metrics:{'fairness': 498.0}
SIM_TRAIN step:2, travel time:148.93236212278876, q_loss:0.46309644, rewards:-5.789542, queue:8.330556, delay:0.38533583, throughput:1875, raw_metrics:{'fairness': 533.0}
SIM_TRAIN step:3, travel time:147.22228006246746, q_loss:0.16345306, rewards:-5.04696, queue:7.436111, delay:0.36920163, throughput:1871, raw_metrics:{'fairness': 549.0}
SIM_TRAIN step:4, travel time:158.75195007800312, q_loss:0.02465737, rewards:-9.145832, queue:13.408334, delay:0.4429436, throughput:1876, raw_metrics:{'fairness': 592.0}
SIM_TRAIN step:5, travel time:148.41497659906398, q_loss:0.011644414, rewards:-5.5547504, queue:8.336111, delay:0.40745595, throughput:1873, raw_metrics:{'fairness': 559.0}
SIM_TRAIN step:6, travel time:145.9260801665799, q_loss:0.009521955, rewards:-4.669418, queue:6.9583335, delay:0.38494414, throughput:1872, raw_metrics:{'fairness': 585.0}
SIM_TRAIN step:7, travel time:145.48645833333333, q_loss:0.008491974, rewards:-4.5165033, queue:6.6527777, delay:0.3796622, throughput:1876, raw_metrics:{'fairness': 547.0}
SIM_TRAIN step:8, travel time:145.2095683827353, q_loss:0.0076458547, rewards:-4.5043316, queue:6.6444445, delay:0.38700387, throughput:1873, raw_metrics:{'fairness': 551.0}
REAL_TRAIN step:1, travel time:157.75797177208574, q_loss:100, rewards:-6.3275003, queue:10.394444, delay:0.43072158, throughput:1825, R_real:-0.6179, components:{'queue': 0.057, 'delay': 0.431, 'waiting': 0.13, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 334.0, 'emission': 598.221, 'fuel': 193.936, 'emergency_stops': 14.0, 'collisions': 0.0, 'ssm_conflicts': 457.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:148.82083333333333, q_loss:0, rewards:-5.7313333, queue:8.313889, delay:0.3889864, throughput:1866, raw_metrics:{'fairness': 493.0}
SIM_TRAIN step:10, travel time:151.37565036420395, q_loss:0, rewards:-6.656833, queue:9.552778, delay:0.40123203, throughput:1873, raw_metrics:{'fairness': 563.0}
SIM_TRAIN step:11, travel time:149.3815720978657, q_loss:0.5598421, rewards:-5.9090014, queue:8.444445, delay:0.39168847, throughput:1865, raw_metrics:{'fairness': 475.0}
SIM_TRAIN step:12, travel time:179.77459656428942, q_loss:0.23114611, rewards:-16.425877, queue:23.766666, delay:0.4510714, throughput:1862, raw_metrics:{'fairness': 514.0}
SIM_TRAIN step:13, travel time:441.05986465382614, q_loss:0.049184535, rewards:-106.7489, queue:166.10556, delay:0.64661825, throughput:1527, raw_metrics:{'fairness': 468.0}
SIM_TRAIN step:14, travel time:228.63716814159292, q_loss:0.013876378, rewards:-32.353455, queue:49.52222, delay:0.54987264, throughput:1872, raw_metrics:{'fairness': 548.0}
SIM_TRAIN step:15, travel time:187.77991675338188, q_loss:0.0046508545, rewards:-18.412666, queue:28.194445, delay:0.49068442, throughput:1868, raw_metrics:{'fairness': 615.0}
SIM_TRAIN step:16, travel time:154.8765625, q_loss:0.003137289, rewards:-7.841003, queue:11.622222, delay:0.43052614, throughput:1852, raw_metrics:{'fairness': 530.0}
SIM_TRAIN step:17, travel time:152.78928199791883, q_loss:0.0030668965, rewards:-6.994376, queue:10.7, delay:0.44338962, throughput:1870, raw_metrics:{'fairness': 538.0}
REAL_TRAIN step:2, travel time:177.17093570308415, q_loss:100, rewards:-12.859215, queue:20.833334, delay:0.515626, throughput:1825, R_real:-1.0673, components:{'queue': 0.11, 'delay': 0.516, 'waiting': 0.442, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 333.0, 'emission': 656.194, 'fuel': 212.731, 'emergency_stops': 10.0, 'collisions': 0.0, 'ssm_conflicts': 671.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:150.18792295679333, q_loss:0, rewards:-6.24525, queue:8.908334, delay:0.39506012, throughput:1873, raw_metrics:{'fairness': 547.0}
SIM_TRAIN step:19, travel time:149.74492451847996, q_loss:0, rewards:-6.035622, queue:8.638889, delay:0.38500655, throughput:1876, raw_metrics:{'fairness': 552.0}
SIM_TRAIN step:20, travel time:148.3465140478668, q_loss:0.49951524, rewards:-5.597916, queue:7.9805555, delay:0.3810473, throughput:1875, raw_metrics:{'fairness': 490.0}
SIM_TRAIN step:21, travel time:154.1093180635086, q_loss:0.18471578, rewards:-7.7821684, queue:11.2277775, delay:0.3946334, throughput:1855, raw_metrics:{'fairness': 594.0}
SIM_TRAIN step:22, travel time:312.5317708333333, q_loss:0.045063455, rewards:-63.905273, queue:92.60555, delay:0.57452816, throughput:1764, raw_metrics:{'fairness': 550.0}
SIM_TRAIN step:23, travel time:174.42477876106196, q_loss:0.013979984, rewards:-14.335791, queue:21.563889, delay:0.47268453, throughput:1870, raw_metrics:{'fairness': 589.0}
SIM_TRAIN step:24, travel time:154.77355543987505, q_loss:0.007258859, rewards:-7.75546, queue:11.216666, delay:0.41583887, throughput:1868, raw_metrics:{'fairness': 593.0}
SIM_TRAIN step:25, travel time:157.49141072358148, q_loss:0.0051625445, rewards:-8.808832, queue:12.466666, delay:0.42026964, throughput:1868, raw_metrics:{'fairness': 558.0}
SIM_TRAIN step:26, travel time:151.25559604372722, q_loss:0.0038656755, rewards:-6.6787915, queue:9.466666, delay:0.40120766, throughput:1871, raw_metrics:{'fairness': 532.0}
REAL_TRAIN step:3, travel time:175.82854155776266, q_loss:100, rewards:-12.96858, queue:19.966667, delay:0.46392876, throughput:1829, R_real:-0.9443, components:{'queue': 0.111, 'delay': 0.464, 'waiting': 0.37, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 322.0, 'emission': 654.213, 'fuel': 212.089, 'emergency_stops': 11.0, 'collisions': 0.0, 'ssm_conflicts': 818.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:146.83411336453457, q_loss:0, rewards:-5.11967, queue:7.4166665, delay:0.38141033, throughput:1864, raw_metrics:{'fairness': 551.0}
SIM_TRAIN step:28, travel time:149.82196772514317, q_loss:0, rewards:-6.047582, queue:8.694445, delay:0.3964495, throughput:1872, raw_metrics:{'fairness': 515.0}
SIM_TRAIN step:29, travel time:149.07083333333333, q_loss:0.50563794, rewards:-5.777416, queue:8.291667, delay:0.38494223, throughput:1872, raw_metrics:{'fairness': 599.0}
SIM_TRAIN step:30, travel time:182.95735829433178, q_loss:0.18944907, rewards:-18.406044, queue:26.819445, delay:0.46320978, throughput:1824, raw_metrics:{'fairness': 570.0}
SIM_TRAIN step:31, travel time:230.87402394586152, q_loss:0.20810314, rewards:-32.84987, queue:50.391666, delay:0.51139855, throughput:1864, raw_metrics:{'fairness': 573.0}
SIM_TRAIN step:32, travel time:156.03279541905258, q_loss:0.11100422, rewards:-7.938084, queue:11.975, delay:0.42779773, throughput:1860, raw_metrics:{'fairness': 560.0}
SIM_TRAIN step:33, travel time:157.69427083333332, q_loss:0.08658246, rewards:-8.490751, queue:13.108334, delay:0.441339, throughput:1864, raw_metrics:{'fairness': 494.0}
SIM_TRAIN step:34, travel time:153.3300364393545, q_loss:0.06464913, rewards:-7.2301235, queue:10.802778, delay:0.42260855, throughput:1862, raw_metrics:{'fairness': 499.0}
SIM_TRAIN step:35, travel time:151.64914107235813, q_loss:0.058482613, rewards:-6.6373343, queue:9.805555, delay:0.40154892, throughput:1871, raw_metrics:{'fairness': 593.0}
REAL_TRAIN step:4, travel time:156.35023523261893, q_loss:100, rewards:-5.925376, queue:9.355556, delay:0.38964084, throughput:1829, R_real:-0.5141, components:{'queue': 0.053, 'delay': 0.39, 'waiting': 0.071, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 335.0, 'emission': 595.439, 'fuel': 193.034, 'emergency_stops': 17.0, 'collisions': 0.0, 'ssm_conflicts': 581.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:150.4796875, q_loss:0, rewards:-6.2554173, queue:8.952778, delay:0.38939166, throughput:1870, raw_metrics:{'fairness': 577.0}
SIM_TRAIN step:37, travel time:148.4966163456533, q_loss:0, rewards:-5.583915, queue:8.1, delay:0.38693285, throughput:1868, raw_metrics:{'fairness': 587.0}
SIM_TRAIN step:38, travel time:147.8491939677587, q_loss:0.39797482, rewards:-5.4432096, queue:7.825, delay:0.3862698, throughput:1865, raw_metrics:{'fairness': 572.0}
SIM_TRAIN step:39, travel time:145.44953173777316, q_loss:0.15829237, rewards:-4.486666, queue:6.697222, delay:0.37668335, throughput:1874, raw_metrics:{'fairness': 605.0}
SIM_TRAIN step:40, travel time:147.16189484643414, q_loss:0.06996203, rewards:-5.151458, queue:7.661111, delay:0.40728903, throughput:1870, raw_metrics:{'fairness': 624.0}
SIM_TRAIN step:41, travel time:145.82873503383655, q_loss:0.057354026, rewards:-4.636585, queue:6.8805556, delay:0.39877146, throughput:1875, raw_metrics:{'fairness': 579.0}
SIM_TRAIN step:42, travel time:145.15773034877668, q_loss:0.055049457, rewards:-4.3897085, queue:6.572222, delay:0.3923378, throughput:1871, raw_metrics:{'fairness': 525.0}
SIM_TRAIN step:43, travel time:145.4908901613743, q_loss:0.053586863, rewards:-4.52325, queue:6.7527776, delay:0.39432955, throughput:1874, raw_metrics:{'fairness': 554.0}
SIM_TRAIN step:44, travel time:144.53305570015618, q_loss:0.056466244, rewards:-4.2108326, queue:6.313889, delay:0.3860854, throughput:1871, raw_metrics:{'fairness': 499.0}
REAL_TRAIN step:5, travel time:155.52848928384736, q_loss:100, rewards:-5.435957, queue:9.233334, delay:0.44759086, throughput:1832, R_real:-0.5937, components:{'queue': 0.05, 'delay': 0.448, 'waiting': 0.096, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 303.0, 'emission': 592.165, 'fuel': 191.973, 'emergency_stops': 20.0, 'collisions': 0.0, 'ssm_conflicts': 387.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:149.96510416666666, q_loss:0, rewards:-6.139168, queue:8.8, delay:0.39078382, throughput:1864, raw_metrics:{'fairness': 562.0}
SIM_TRAIN step:46, travel time:149.09786569495054, q_loss:0, rewards:-5.809043, queue:8.311111, delay:0.3843468, throughput:1875, raw_metrics:{'fairness': 600.0}
SIM_TRAIN step:47, travel time:150.4859521331946, q_loss:0.45692816, rewards:-6.305957, queue:8.975, delay:0.3936646, throughput:1871, raw_metrics:{'fairness': 493.0}
SIM_TRAIN step:48, travel time:163.9261186264308, q_loss:0.19288068, rewards:-11.701165, queue:17.125, delay:0.4076194, throughput:1809, raw_metrics:{'fairness': 581.0}
SIM_TRAIN step:49, travel time:753.0484375, q_loss:0.055658374, rewards:-197.75792, queue:288.89166, delay:0.6642083, throughput:1196, raw_metrics:{'fairness': 494.0}
SIM_TRAIN step:50, travel time:822.4653826132222, q_loss:0.020897072, rewards:-216.04868, queue:318.08057, delay:0.6680369, throughput:1095, raw_metrics:{'fairness': 463.0}
SIM_TRAIN step:51, travel time:963.4429984383133, q_loss:0.018054, rewards:-257.47333, queue:385.09723, delay:0.6961449, throughput:1299, raw_metrics:{'fairness': 547.0}
SIM_TRAIN step:52, travel time:1065.5788651743883, q_loss:0.012305426, rewards:-294.37326, queue:449.49167, delay:0.7005384, throughput:863, raw_metrics:{'fairness': 174.0}
SIM_TRAIN step:53, travel time:687.8114583333333, q_loss:0.01137432, rewards:-186.8145, queue:271.5111, delay:0.68770254, throughput:1244, raw_metrics:{'fairness': 101.0}
REAL_TRAIN step:6, travel time:1095.5843137254901, q_loss:100, rewards:-282.96536, queue:421.43054, delay:0.74037457, throughput:921, R_real:-142.5481, components:{'queue': 2.362, 'delay': 0.74, 'waiting': 139.446, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 279.0, 'emission': 2652.901, 'fuel': 860.053, 'emergency_stops': 0.0, 'collisions': 0.0, 'ssm_conflicts': 1000.0}, grid;w=switches=1.0
SIM_TRAIN step:54, travel time:148.53510140405615, q_loss:0, rewards:-5.6113744, queue:8.097222, delay:0.3922372, throughput:1874, raw_metrics:{'fairness': 585.0}
SIM_TRAIN step:55, travel time:149.46927083333333, q_loss:0, rewards:-5.8709154, queue:8.516666, delay:0.38975388, throughput:1872, raw_metrics:{'fairness': 592.0}
SIM_TRAIN step:56, travel time:147.97032795419054, q_loss:0.489808, rewards:-5.4512477, queue:7.7555556, delay:0.37405285, throughput:1870, raw_metrics:{'fairness': 414.0}
SIM_TRAIN step:57, travel time:211.53042121684868, q_loss:0.17045125, rewards:-30.806746, queue:44.52778, delay:0.46460873, throughput:1697, raw_metrics:{'fairness': 511.0}
SIM_TRAIN step:58, travel time:180.72201978136388, q_loss:0.02274473, rewards:-16.447369, queue:24.555555, delay:0.4702766, throughput:1862, raw_metrics:{'fairness': 597.0}
SIM_TRAIN step:59, travel time:149.17438833940656, q_loss:0.0031841577, rewards:-5.7533765, queue:8.538889, delay:0.40284038, throughput:1869, raw_metrics:{'fairness': 581.0}
SIM_TRAIN step:60, travel time:146.93333333333334, q_loss:0.0014496968, rewards:-5.0315022, queue:7.447222, delay:0.38870075, throughput:1868, raw_metrics:{'fairness': 531.0}
SIM_TRAIN step:61, travel time:146.25559604372722, q_loss:0.0012503568, rewards:-4.769665, queue:6.986111, delay:0.37683386, throughput:1875, raw_metrics:{'fairness': 613.0}
SIM_TRAIN step:62, travel time:146.78240499739718, q_loss:0.0010763832, rewards:-4.948751, queue:7.2083335, delay:0.37769547, throughput:1870, raw_metrics:{'fairness': 578.0}
REAL_TRAIN step:7, travel time:156.66126502875065, q_loss:100, rewards:-5.69021, queue:9.783334, delay:0.42118275, throughput:1823, R_real:-0.5776, components:{'queue': 0.052, 'delay': 0.421, 'waiting': 0.104, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 309.0, 'emission': 595.743, 'fuel': 193.133, 'emergency_stops': 21.0, 'collisions': 0.0, 'ssm_conflicts': 501.0}, grid;w=queue=0.5;delay=0.5
SIM_TRAIN step:63, travel time:150.0994273815721, q_loss:0, rewards:-6.135873, queue:8.902778, delay:0.3926272, throughput:1871, raw_metrics:{'fairness': 627.0}
SIM_TRAIN step:64, travel time:150.5413846954711, q_loss:0, rewards:-6.300249, queue:9.036111, delay:0.3941694, throughput:1874, raw_metrics:{'fairness': 583.0}
SIM_TRAIN step:65, travel time:149.1317022384175, q_loss:0.5875588, rewards:-5.804583, queue:8.336111, delay:0.38879797, throughput:1875, raw_metrics:{'fairness': 599.0}
SIM_TRAIN step:66, travel time:198.15252472670485, q_loss:0.18328471, rewards:-22.822586, queue:33.15278, delay:0.4716586, throughput:1868, raw_metrics:{'fairness': 507.0}
SIM_TRAIN step:67, travel time:213.37721123829346, q_loss:0.06820463, rewards:-26.838043, queue:41.91111, delay:0.54340357, throughput:1851, raw_metrics:{'fairness': 584.0}
SIM_TRAIN step:68, travel time:189.70655567117586, q_loss:0.04723865, rewards:-19.345592, queue:30.075, delay:0.47379234, throughput:1836, raw_metrics:{'fairness': 568.0}
SIM_TRAIN step:69, travel time:161.18366285119666, q_loss:0.045831952, rewards:-9.746165, queue:14.913889, delay:0.4534969, throughput:1865, raw_metrics:{'fairness': 505.0}
SIM_TRAIN step:70, travel time:149.45340968245705, q_loss:0.034215745, rewards:-5.9015827, queue:8.638889, delay:0.40346107, throughput:1874, raw_metrics:{'fairness': 607.0}
SIM_TRAIN step:71, travel time:148.52108276939094, q_loss:0.026250686, rewards:-5.5826664, queue:8.055555, delay:0.38804403, throughput:1872, raw_metrics:{'fairness': 591.0}
REAL_TRAIN step:8, travel time:157.55514898065866, q_loss:100, rewards:-5.7662487, queue:10.063889, delay:0.38443598, throughput:1828, R_real:-0.4971, components:{'queue': 0.052, 'delay': 0.384, 'waiting': 0.061, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 274.0, 'emission': 599.038, 'fuel': 194.201, 'emergency_stops': 17.0, 'collisions': 0.0, 'ssm_conflicts': 598.0}, grid;w=queue=0.5;waiting=0.5
SIM_TRAIN step:72, travel time:147.82986472424557, q_loss:0, rewards:-5.4501667, queue:7.7944446, delay:0.38406453, throughput:1870, raw_metrics:{'fairness': 545.0}
SIM_TRAIN step:73, travel time:148.73204994797086, q_loss:0, rewards:-5.7409587, queue:8.222222, delay:0.38609847, throughput:1873, raw_metrics:{'fairness': 575.0}
SIM_TRAIN step:74, travel time:148.95, q_loss:0.4215471, rewards:-5.7556252, queue:8.286111, delay:0.38658416, throughput:1871, raw_metrics:{'fairness': 483.0}
SIM_TRAIN step:75, travel time:146.38657648283038, q_loss:0.13555986, rewards:-4.806376, queue:7.061111, delay:0.36172453, throughput:1870, raw_metrics:{'fairness': 605.0}
SIM_TRAIN step:76, travel time:149.83385416666667, q_loss:0.029665804, rewards:-5.8657913, queue:8.861111, delay:0.41499874, throughput:1872, raw_metrics:{'fairness': 574.0}
SIM_TRAIN step:77, travel time:147.8294331773271, q_loss:0.021773938, rewards:-5.335749, queue:7.911111, delay:0.40109733, throughput:1873, raw_metrics:{'fairness': 571.0}
SIM_TRAIN step:78, travel time:145.6028110359188, q_loss:0.02226837, rewards:-4.4909167, queue:6.8333335, delay:0.3827727, throughput:1871, raw_metrics:{'fairness': 581.0}
SIM_TRAIN step:79, travel time:144.89183567342693, q_loss:0.020498067, rewards:-4.2988763, queue:6.452778, delay:0.37420255, throughput:1875, raw_metrics:{'fairness': 477.0}
SIM_TRAIN step:80, travel time:145.1093180635086, q_loss:0.018402088, rewards:-4.318001, queue:6.4944444, delay:0.3827969, throughput:1873, raw_metrics:{'fairness': 557.0}
REAL_TRAIN step:9, travel time:153.03920543648718, q_loss:100, rewards:-4.4953327, queue:7.788889, delay:0.39500886, throughput:1831, R_real:-0.4861, components:{'queue': 0.042, 'delay': 0.395, 'waiting': 0.049, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 303.0, 'emission': 585.364, 'fuel': 189.768, 'emergency_stops': 26.0, 'collisions': 0.0, 'ssm_conflicts': 492.0}, grid;w=queue=0.5;pressure=0.5
SIM_TRAIN step:81, travel time:147.9390942217595, q_loss:0, rewards:-5.412625, queue:7.85, delay:0.3864246, throughput:1861, raw_metrics:{'fairness': 570.0}
SIM_TRAIN step:82, travel time:149.25104166666668, q_loss:0, rewards:-5.8154154, queue:8.377778, delay:0.38849798, throughput:1873, raw_metrics:{'fairness': 578.0}
SIM_TRAIN step:83, travel time:148.3659552316502, q_loss:0.46899605, rewards:-5.556999, queue:8.019444, delay:0.38799217, throughput:1871, raw_metrics:{'fairness': 581.0}
SIM_TRAIN step:84, travel time:171.85900104058274, q_loss:0.16564305, rewards:-13.935916, queue:20.552778, delay:0.43401706, throughput:1824, raw_metrics:{'fairness': 587.0}
SIM_TRAIN step:85, travel time:414.19166666666666, q_loss:0.013217271, rewards:-96.482185, queue:142.06389, delay:0.63130003, throughput:1833, raw_metrics:{'fairness': 500.0}
SIM_TRAIN step:86, travel time:371.4089490114464, q_loss:0.011053582, rewards:-85.254425, queue:124.53889, delay:0.6629082, throughput:1739, raw_metrics:{'fairness': 498.0}
SIM_TRAIN step:87, travel time:288.11550468262226, q_loss:0.011810107, rewards:-53.335323, queue:84.191666, delay:0.6418094, throughput:1692, raw_metrics:{'fairness': 526.0}
SIM_TRAIN step:88, travel time:272.9640625, q_loss:0.019656997, rewards:-46.499344, queue:75.25278, delay:0.6307455, throughput:1772, raw_metrics:{'fairness': 505.0}
SIM_TRAIN step:89, travel time:416.6609375, q_loss:0.010706399, rewards:-98.98966, queue:147.24445, delay:0.66767126, throughput:1753, raw_metrics:{'fairness': 545.0}
REAL_TRAIN step:10, travel time:539.6095138525876, q_loss:100, rewards:-135.40724, queue:224.62222, delay:0.68692493, throughput:1444, R_real:-34.1645, components:{'queue': 1.131, 'delay': 0.687, 'waiting': 32.347, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 316.0, 'emission': 1711.58, 'fuel': 554.881, 'emergency_stops': 9.0, 'collisions': 0.0, 'ssm_conflicts': 1153.0}, grid;w=queue=0.5;switches=0.5
SIM_TRAIN step:90, travel time:149.121811556481, q_loss:0, rewards:-5.8410015, queue:8.408334, delay:0.39161304, throughput:1869, raw_metrics:{'fairness': 512.0}
SIM_TRAIN step:91, travel time:148.858407079646, q_loss:0, rewards:-5.7584586, queue:8.233334, delay:0.38263866, throughput:1871, raw_metrics:{'fairness': 584.0}
SIM_TRAIN step:92, travel time:149.54086413326394, q_loss:0.49684778, rewards:-5.9486675, queue:8.541667, delay:0.3933558, throughput:1872, raw_metrics:{'fairness': 517.0}
SIM_TRAIN step:93, travel time:170.03642039542143, q_loss:0.19226477, rewards:-13.170874, queue:19.208334, delay:0.42616114, throughput:1847, raw_metrics:{'fairness': 444.0}
SIM_TRAIN step:94, travel time:151.9006243496358, q_loss:0.046423156, rewards:-6.7832065, queue:9.941667, delay:0.4105159, throughput:1876, raw_metrics:{'fairness': 608.0}
SIM_TRAIN step:95, travel time:148.13586673607497, q_loss:0.011781613, rewards:-5.4057493, queue:8.072222, delay:0.39637455, throughput:1870, raw_metrics:{'fairness': 611.0}
SIM_TRAIN step:96, travel time:147.31581685744015, q_loss:0.0054615065, rewards:-5.1225405, queue:7.5833335, delay:0.37767187, throughput:1874, raw_metrics:{'fairness': 549.0}
SIM_TRAIN step:97, travel time:148.16666666666666, q_loss:0.0030533327, rewards:-5.3856263, queue:7.797222, delay:0.37601525, throughput:1874, raw_metrics:{'fairness': 547.0}
SIM_TRAIN step:98, travel time:147.0093701197293, q_loss:0.0023209995, rewards:-5.0506244, queue:7.2777777, delay:0.3617842, throughput:1873, raw_metrics:{'fairness': 553.0}
