Loading cached latent encoders from pretrained/recon_baseline/presslight/tempe_16
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/tempe_16/baseline_v1_recon_baseline_s0/model/tempe_16_noise5_presslight_latent_observation -> eval real_setting=combine1
REAL_TEST step:1, travel time:580.3758008420282, q_loss:100, rewards:-1182.9165, queue:133.29466, delay:1.3873677, throughput:12453
REAL_TEST step:2, travel time:1022.351712221175, q_loss:100, rewards:-1197.3438, queue:173.7551, delay:1.4724058, throughput:7626
REAL_TEST step:3, travel time:711.0646820223092, q_loss:100, rewards:-1314.5658, queue:132.71144, delay:1.4294305, throughput:10180
REAL_TEST step:4, travel time:673.6300306435138, q_loss:100, rewards:-1173.1086, queue:130.13719, delay:1.372397, throughput:10891
REAL_TEST step:5, travel time:572.199679943101, q_loss:100, rewards:-1228.8778, queue:122.89311, delay:1.3644818, throughput:12870
REAL_TEST step:6, travel time:469.8764307271795, q_loss:100, rewards:-1141.0221, queue:106.7024, delay:1.3628501, throughput:14216
REAL_TEST step:7, travel time:424.78147595546886, q_loss:100, rewards:-1328.1705, queue:105.21981, delay:1.3816174, throughput:14601
REAL_TEST step:8, travel time:558.6712813508816, q_loss:100, rewards:-1398.5674, queue:111.726, delay:1.3942527, throughput:12587
REAL_TEST step:9, travel time:500.51106039325845, q_loss:100, rewards:-1270.6576, queue:117.271225, delay:1.4073036, throughput:13510
REAL_TEST step:10, travel time:489.5450770341839, q_loss:100, rewards:-1205.0454, queue:106.11477, delay:1.3399295, throughput:13393
REAL_TEST step:11, travel time:438.71649974822355, q_loss:100, rewards:-1130.3088, queue:107.9061, delay:1.3831499, throughput:14675
REAL_TEST step:12, travel time:453.46513426898, q_loss:100, rewards:-1020.34564, queue:102.641914, delay:1.3667088, throughput:14977
REAL_TEST step:13, travel time:411.17268585398375, q_loss:100, rewards:-942.89655, queue:96.19899, delay:1.3775558, throughput:14845
REAL_TEST step:14, travel time:413.4083318888311, q_loss:100, rewards:-895.6044, queue:87.113266, delay:1.3538959, throughput:14468
REAL_TEST step:15, travel time:368.1369909121508, q_loss:100, rewards:-1109.0918, queue:95.887215, delay:1.3775536, throughput:15200
REAL_TEST step:16, travel time:423.21201217824523, q_loss:100, rewards:-932.30634, queue:94.439995, delay:1.3681873, throughput:15075
REAL_TEST step:17, travel time:361.2723149975991, q_loss:100, rewards:-628.5731, queue:80.8335, delay:1.3739332, throughput:16007
REAL_TEST step:18, travel time:346.3257089572706, q_loss:100, rewards:-970.0039, queue:81.72792, delay:1.3427778, throughput:15751
REAL_TEST step:19, travel time:373.9654535274356, q_loss:100, rewards:-973.0288, queue:92.55027, delay:1.3604997, throughput:15331
REAL_TEST step:20, travel time:393.96790965505676, q_loss:100, rewards:-993.86597, queue:94.39288, delay:1.3742865, throughput:15236
REAL_TEST step:21, travel time:240.57032334854196, q_loss:100, rewards:-662.55566, queue:61.37207, delay:1.297269, throughput:18123
REAL_TEST step:22, travel time:296.9863966451877, q_loss:100, rewards:-572.51276, queue:63.28508, delay:1.30569, throughput:17117
REAL_TEST step:23, travel time:454.13315548338454, q_loss:100, rewards:-705.1236, queue:93.49573, delay:1.32228, throughput:14302
REAL_TEST step:24, travel time:370.36451124567475, q_loss:100, rewards:-608.57446, queue:85.12754, delay:1.3343549, throughput:15822
REAL_TEST step:25, travel time:178.57981072555205, q_loss:100, rewards:-454.5655, queue:45.18417, delay:1.3334115, throughput:19329
