replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/ingolstadt7/action_delay_optimized_s0_naive_s0/model/ingolstadt7_setting1_dqn_naive -> eval real_setting=setting2
REAL_TEST step:3, travel time:650.9381735677822, q_loss:100, rewards:-153.6372829861111, queue:21.201190476190476, delay:0.296985105484251, throughput:1329, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:751.9526153846153, q_loss:100, rewards:-177.87082248263889, queue:24.27420634920635, delay:0.33098616827101934, throughput:1044, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:447.6385918003565, q_loss:100, rewards:-127.63286675347223, queue:17.97301587301587, delay:0.2995371742854043, throughput:1805, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:779.0368500757194, q_loss:100, rewards:-154.64600694444445, queue:21.41547619047619, delay:0.3368016803075397, throughput:1297, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:527.9509803921569, q_loss:100, rewards:-150.28487413194443, queue:20.803174603174604, delay:0.31918480282738093, throughput:1659, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:649.8235967926689, q_loss:100, rewards:-165.20383029513889, queue:22.11031746031746, delay:0.32595595102461555, throughput:1264, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:630.547569803516, q_loss:100, rewards:-171.07150607638889, queue:23.828968253968252, delay:0.3386048816499256, throughput:1436, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:666.930981595092, q_loss:100, rewards:-168.98583984375, queue:23.319444444444443, delay:0.3349066113668775, throughput:1353, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:720.3731182795699, q_loss:100, rewards:-178.66867404513889, queue:23.904761904761905, delay:0.33665890163845485, throughput:1316, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:556.462910798122, q_loss:100, rewards:-170.93598090277777, queue:23.09563492063492, delay:0.3220215328156002, throughput:1509, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:827.6024235429891, q_loss:100, rewards:-186.97745225694445, queue:25.437301587301587, delay:0.3526766338045635, throughput:1085, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:612.1818181818181, q_loss:100, rewards:-163.92840711805556, queue:21.93015873015873, delay:0.3185963948567708, throughput:1400, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:682.3982483256053, q_loss:100, rewards:-188.90260416666666, queue:24.556349206349207, delay:0.34471580868675594, throughput:1260, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:549.7786561264822, q_loss:100, rewards:-153.98020833333334, queue:20.538492063492065, delay:0.31909264458550346, throughput:1697, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:713.1506055818852, q_loss:100, rewards:-151.11365017361112, queue:20.45515873015873, delay:0.3304173303028894, throughput:1293, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:657.3425975414217, q_loss:100, rewards:-140.03994140625, queue:18.528968253968255, delay:0.3161672925192212, throughput:1283, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:710.1710805084746, q_loss:100, rewards:-143.9185546875, queue:19.414285714285715, delay:0.3249088590107267, throughput:1270, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:739.9896670493686, q_loss:100, rewards:-156.18162977430555, queue:21.793253968253968, delay:0.3468143039279514, throughput:1179, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:678.0526590198123, q_loss:100, rewards:-159.90809461805554, queue:21.984126984126984, delay:0.34523816789899553, throughput:1392, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:604.3308119011599, q_loss:100, rewards:-160.56318359375, queue:20.956746031746032, delay:0.31915740966796874, throughput:1417, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:661.1113989637306, q_loss:100, rewards:-149.36588541666666, queue:19.901190476190475, delay:0.3273333352709573, throughput:1277, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:650.5648246546227, q_loss:100, rewards:-139.39513888888888, queue:18.533730158730158, delay:0.30612599206349206, throughput:1330, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:680.8056574122577, q_loss:100, rewards:-148.2726996527778, queue:19.643650793650792, delay:0.32890220520988345, throughput:1357, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:755.6577070762479, q_loss:100, rewards:-149.13472222222222, queue:19.910714285714285, delay:0.333731200203063, throughput:1205, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:602.3298357664233, q_loss:100, rewards:-153.18288845486111, queue:20.743253968253967, delay:0.33997686476934524, throughput:1550, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
