Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/tempe_1x1/action_delay_optimized_s0_oblivious_q_s0/model/tempe_1x1_setting1_dqn_oblivious_q -> eval real_setting=setting4
REAL_TEST step:3, travel time:543.7723663313923, q_loss:100, rewards:-144.63147786458333, queue:226.0, delay:0.7194036695692274, throughput:1354, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:774.9915302089215, q_loss:100, rewards:-213.5415798611111, queue:329.4555555555556, delay:0.7315350002712674, throughput:1117, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:756.7182288671651, q_loss:100, rewards:-207.30260416666667, queue:313.9916666666667, delay:0.7311037699381511, throughput:1107, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:741.1023576768258, q_loss:100, rewards:-202.40071614583334, queue:306.2611111111111, delay:0.7276421440972223, throughput:1105, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:772.9947613504074, q_loss:100, rewards:-210.37432725694444, queue:318.14444444444445, delay:0.7306345621744792, throughput:1076, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:650.8350951374207, q_loss:100, rewards:-180.13472222222222, queue:283.675, delay:0.7323083665635851, throughput:1360, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:639.5378507146638, q_loss:100, rewards:-176.26155598958334, queue:277.09444444444443, delay:0.7314908345540364, throughput:1357, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:792.2154566744731, q_loss:100, rewards:-219.24520399305555, queue:325.8027777777778, delay:0.7244686550564237, throughput:1030, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:618.1582848067761, q_loss:100, rewards:-169.91482204861111, queue:265.73055555555555, delay:0.731756083170573, throughput:1353, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:629.6850523993381, q_loss:100, rewards:-170.52608506944443, queue:261.14722222222224, delay:0.7276473999023437, throughput:1244, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:553.9571201694018, q_loss:100, rewards:-149.57604166666667, queue:231.29722222222222, delay:0.7208424886067708, throughput:1354, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:576.7977766013764, q_loss:100, rewards:-156.6453125, queue:243.60833333333332, delay:0.7288119845920139, throughput:1354, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:674.5871754107048, q_loss:100, rewards:-187.39288194444444, queue:295.5388888888889, delay:0.7372753567165798, throughput:1368, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:735.0529509100937, q_loss:100, rewards:-203.09893663194444, queue:315.5722222222222, delay:0.736926778157552, throughput:1243, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:827.857445680975, q_loss:100, rewards:-236.796875, queue:377.85555555555555, delay:0.752279069688585, throughput:1365, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
