PRLight neighbor topology (radius=600): {0: []}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/ingolstadt1/action_delay_optimized_s0_prlight_s0/model/ingolstadt1_setting1_dqn_prlight -> eval real_setting=setting3
REAL_TEST step:3, travel time:124.6290909090909, q_loss:100, rewards:-3.811389838324653, queue:3.1, delay:0.26856267717149523, throughput:1321, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:78.11885991510006, q_loss:100, rewards:-6.195284695095486, queue:5.377777777777778, delay:0.2743697908189562, throughput:1609, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:79.99008746355685, q_loss:100, rewards:-15.089896647135417, queue:13.73611111111111, delay:0.3047116173638238, throughput:1691, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:83.87871720116618, q_loss:100, rewards:-14.829914008246528, queue:13.630555555555556, delay:0.2931835386488173, throughput:1698, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:74.14402332361516, q_loss:100, rewards:-7.011391194661458, queue:6.113888888888889, delay:0.2732144461737739, throughput:1698, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:77.63906705539358, q_loss:100, rewards:-11.962223307291667, queue:10.938888888888888, delay:0.2895349714491102, throughput:1695, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:68.63206997084548, q_loss:100, rewards:-10.295648193359375, queue:9.286111111111111, delay:0.28499813079833985, throughput:1681, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:59.66588921282799, q_loss:100, rewards:-9.503238254123264, queue:8.583333333333334, delay:0.2821311526828342, throughput:1692, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:89.7533527696793, q_loss:100, rewards:-19.275001356336805, queue:17.616666666666667, delay:0.33451196882459855, throughput:1677, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:88.35918367346939, q_loss:100, rewards:-20.337215169270834, queue:18.761111111111113, delay:0.33493993547227646, throughput:1681, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:62.137609329446065, q_loss:100, rewards:-7.903604465060764, queue:7.105555555555555, delay:0.26707500881618923, throughput:1689, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:73.72594752186589, q_loss:100, rewards:-10.333888753255208, queue:9.275, delay:0.28562920888264975, throughput:1698, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:65.42623906705539, q_loss:100, rewards:-8.64833509657118, queue:7.605555555555555, delay:0.28988619910346136, throughput:1681, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:85.14897360703813, q_loss:100, rewards:-14.629804144965277, queue:13.21111111111111, delay:0.304662831624349, throughput:1667, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:78.59475218658892, q_loss:100, rewards:-13.111109754774306, queue:11.991666666666667, delay:0.3011243184407552, throughput:1698, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:84.20358910891089, q_loss:100, rewards:-8.061298285590278, queue:6.913888888888889, delay:0.2882997512817383, throughput:1561, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:77.44110718492344, q_loss:100, rewards:-9.325649007161458, queue:8.3, delay:0.28952414194742837, throughput:1663, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:64.68221574344024, q_loss:100, rewards:-7.356296115451389, queue:6.511111111111111, delay:0.2783895068698459, throughput:1685, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:59.077551020408166, q_loss:100, rewards:-9.382134331597221, queue:8.083333333333334, delay:0.3031471464369032, throughput:1691, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:86.12128279883382, q_loss:100, rewards:-13.245924207899305, queue:11.83611111111111, delay:0.320488527086046, throughput:1688, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:79.77201166180758, q_loss:100, rewards:-7.823882378472222, queue:6.591666666666667, delay:0.28826819525824654, throughput:1676, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:105.53119533527696, q_loss:100, rewards:-30.476207139756944, queue:28.67222222222222, delay:0.35095261467827693, throughput:1657, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:57.80408163265306, q_loss:100, rewards:-9.168798149956597, queue:8.011111111111111, delay:0.2841454611884223, throughput:1691, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:78.63790087463556, q_loss:100, rewards:-17.223423936631946, queue:16.066666666666666, delay:0.3027302424112956, throughput:1689, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:56.756851311953355, q_loss:100, rewards:-6.694724527994792, queue:5.752777777777778, delay:0.27582085927327477, throughput:1682, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:54.66180758017493, q_loss:100, rewards:-5.428703138563368, queue:4.763888888888889, delay:0.25455943213568794, throughput:1689, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:69.79708454810496, q_loss:100, rewards:-11.523240831163195, queue:10.380555555555556, delay:0.28638269636366104, throughput:1694, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
