Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/tempe_1x1/action_delay_optimized_s0_oblivious_q_s0/model/tempe_1x1_setting1_presslight_oblivious_q -> eval real_setting=setting3
REAL_TEST step:3, travel time:801.7213800313643, q_loss:100, rewards:-408.6635850694444, queue:378.5027777777778, delay:0.7406233893500433, throughput:949, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:900.3747379454927, q_loss:100, rewards:-461.28506944444445, queue:432.0777777777778, delay:0.7494377136230469, throughput:871, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:810.1432305279666, q_loss:100, rewards:-413.2908420138889, queue:383.21666666666664, delay:0.741900634765625, throughput:941, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:856.4317825405122, q_loss:100, rewards:-437.9988715277778, queue:408.4861111111111, delay:0.7474748399522569, throughput:926, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:879.3249475890985, q_loss:100, rewards:-449.676171875, queue:420.4277777777778, delay:0.7467803955078125, throughput:890, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:818.4746471510716, q_loss:100, rewards:-417.8490017361111, queue:387.81944444444446, delay:0.7431616041395399, throughput:934, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:809.0643642072214, q_loss:100, rewards:-412.06458333333336, queue:382.2972222222222, delay:0.7406613667805989, throughput:946, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:901.4559748427673, q_loss:100, rewards:-461.2456163194444, queue:432.6666666666667, delay:0.7474640740288628, throughput:896, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:764.3061114115739, q_loss:100, rewards:-376.33064236111113, queue:347.27777777777777, delay:0.7251027425130209, throughput:863, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:719.0930475692629, q_loss:100, rewards:-361.98723958333335, queue:330.8388888888889, delay:0.7391963534884982, throughput:1091, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:719.5410350235232, q_loss:100, rewards:-362.2851128472222, queue:331.1388888888889, delay:0.7394456651475695, throughput:1088, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:740.0658651332985, q_loss:100, rewards:-371.7684027777778, queue:340.6222222222222, delay:0.7408053080240885, throughput:1165, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:577.9315211709358, q_loss:100, rewards:-284.54646267361113, queue:251.52777777777777, delay:0.7187970479329427, throughput:1202, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:699.2953476215368, q_loss:100, rewards:-348.9712239583333, queue:316.97777777777776, delay:0.7494460211859809, throughput:1219, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:633.080308030803, q_loss:100, rewards:-299.8772786458333, queue:268.89444444444445, delay:0.7151161193847656, throughput:1038, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:713.0595922634606, q_loss:100, rewards:-358.35028211805553, queue:326.78055555555557, delay:0.737777116563585, throughput:1108, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:1189.1062314540059, q_loss:100, rewards:-543.46953125, queue:519.15, delay:0.741361321343316, throughput:690, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
