Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/hz1x1/action_delay_optimized_s0_oblivious_q_s0/model/hz1x1_setting1_presslight_oblivious_q -> eval real_setting=setting3
REAL_TEST step:3, travel time:507.4742813918306, q_loss:100, rewards:-176.42802734375, queue:166.20833333333334, delay:0.7579210917154948, throughput:1135, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:431.2836315440689, q_loss:100, rewards:-169.66079644097223, queue:158.37777777777777, delay:0.7340361701117621, throughput:1275, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:461.0486692015209, q_loss:100, rewards:-158.5578125, queue:148.4, delay:0.7433928595648871, throughput:1122, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:409.14137214137213, q_loss:100, rewards:-153.05310329861112, queue:141.95, delay:0.7459906684027777, throughput:1249, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:498.626582278481, q_loss:100, rewards:-165.69526909722222, queue:155.7138888888889, delay:0.7577036539713542, throughput:1067, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:464.28054298642536, q_loss:100, rewards:-161.07584635416666, queue:150.8527777777778, delay:0.750704108344184, throughput:1138, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:514.0144578313253, q_loss:100, rewards:-168.60799696180555, queue:158.90555555555557, delay:0.7499400668674046, throughput:1049, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:467.2943013270882, q_loss:100, rewards:-157.12389322916667, queue:147.74444444444444, delay:0.6438477410210504, throughput:1054, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:518.6542426645519, q_loss:100, rewards:-172.58002387152777, queue:162.90555555555557, delay:0.7037395901150174, throughput:1048, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:477.5007385524372, q_loss:100, rewards:-169.46385633680555, queue:159.08333333333334, delay:0.7558297051323785, throughput:1157, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:522.5436619718309, q_loss:100, rewards:-196.79281684027777, queue:185.94722222222222, delay:0.7924135843912761, throughput:1075, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:560.9284702549575, q_loss:100, rewards:-210.87999131944446, queue:200.32222222222222, delay:0.8055664910210504, throughput:1054, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:467.7170658682635, q_loss:100, rewards:-163.7861328125, queue:154.11111111111111, delay:0.6730631086561415, throughput:1125, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:508.6674329501916, q_loss:100, rewards:-174.88612196180554, queue:165.26111111111112, delay:0.7598461574978299, throughput:1075, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:527.3590342679128, q_loss:100, rewards:-178.50502387152778, queue:168.75277777777777, delay:0.7631814744737413, throughput:1095, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:468.01186063750924, q_loss:100, rewards:-164.95608723958333, queue:154.75555555555556, delay:0.6773780398898654, throughput:1188, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:541.1216973578863, q_loss:100, rewards:-178.45694444444445, queue:168.80833333333334, delay:0.7594027201334635, throughput:1061, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
