MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:129.9958819492107, q_loss:0, rewards:-4.596671, queue:3.5731483, delay:0.57792175, throughput:4303, raw_metrics:{'fairness': 718.333}
SIM_TRAIN step:1, travel time:129.63060384263494, q_loss:0, rewards:-4.333331, queue:3.4787037, delay:0.57224035, throughput:4299, raw_metrics:{'fairness': 496.333}
SIM_TRAIN step:2, travel time:131.45560640732265, q_loss:28.032671, rewards:-5.451668, queue:4.138889, delay:0.55952877, throughput:4285, raw_metrics:{'fairness': 27.333}
SIM_TRAIN step:3, travel time:200.39056776556777, q_loss:18.002966, rewards:-18.35027, queue:14.701852, delay:0.54734516, throughput:4228, raw_metrics:{'fairness': 1035.0}
SIM_TRAIN step:4, travel time:144.21904325932707, q_loss:12.246416, rewards:-9.43612, queue:7.7555556, delay:0.5221796, throughput:4295, raw_metrics:{'fairness': 483.0}
SIM_TRAIN step:5, travel time:148.20054945054946, q_loss:9.321363, rewards:-13.940283, queue:8.8527775, delay:0.54391503, throughput:4287, raw_metrics:{'fairness': 397.667}
SIM_TRAIN step:6, travel time:148.9023330283623, q_loss:7.809995, rewards:-13.429155, queue:9.297222, delay:0.54495895, throughput:4285, raw_metrics:{'fairness': 622.333}
SIM_TRAIN step:7, travel time:153.67841611352713, q_loss:7.080447, rewards:-15.697501, queue:10.652778, delay:0.55732954, throughput:4286, raw_metrics:{'fairness': 482.0}
SIM_TRAIN step:8, travel time:161.00961318379493, q_loss:6.5423775, rewards:-19.93556, queue:12.594444, delay:0.5731668, throughput:4276, raw_metrics:{'fairness': 444.333}
REAL_TRAIN step:1, travel time:1428.6049528301887, q_loss:100, rewards:-296.09854, queue:250.73982, delay:0.8487742, throughput:735, R_real:-840.1675, components:{'queue': 4.017, 'delay': 0.0, 'waiting': 819.362, 'pressure': 0.0, 'switches': 0.0, 'fairness': 16.788}, raw_metrics:{'fairness': 180.0, 'emission': 5634.48, 'fuel': 1826.665, 'emergency_stops': 0.0, 'collisions': 0.0, 'ssm_conflicts': 1831.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:130.05082417582418, q_loss:0, rewards:-4.5527797, queue:3.5768518, delay:0.56958765, throughput:4300, raw_metrics:{'fairness': 777.0}
SIM_TRAIN step:10, travel time:129.12562929061784, q_loss:0, rewards:-3.367496, queue:3.3166666, delay:0.5625899, throughput:4302, raw_metrics:{'fairness': 157.0}
SIM_TRAIN step:11, travel time:134.76321207961564, q_loss:28.42646, rewards:-6.338615, queue:5.1574073, delay:0.57438374, throughput:4278, raw_metrics:{'fairness': 888.0}
SIM_TRAIN step:12, travel time:151.63798627002288, q_loss:19.830479, rewards:-9.549172, queue:10.216666, delay:0.51123655, throughput:4293, raw_metrics:{'fairness': 1748.333}
SIM_TRAIN step:13, travel time:143.0132783882784, q_loss:11.876503, rewards:-6.801393, queue:7.4185185, delay:0.5308271, throughput:4288, raw_metrics:{'fairness': 1082.667}
SIM_TRAIN step:14, travel time:172.78960622710622, q_loss:10.272546, rewards:-16.95583, queue:16.817593, delay:0.55584675, throughput:4283, raw_metrics:{'fairness': 970.0}
SIM_TRAIN step:15, travel time:162.80471611721612, q_loss:8.839803, rewards:-17.805006, queue:15.887037, delay:0.5213119, throughput:4038, raw_metrics:{'fairness': 1328.0}
SIM_TRAIN step:16, travel time:225.4217032967033, q_loss:8.413635, rewards:-41.010838, queue:36.487965, delay:0.541214, throughput:3781, raw_metrics:{'fairness': 1196.333}
SIM_TRAIN step:17, travel time:387.49027237354085, q_loss:10.35404, rewards:-30.015839, queue:43.46574, delay:0.537787, throughput:3588, raw_metrics:{'fairness': 1482.333}
REAL_TRAIN step:2, travel time:1021.6570512820513, q_loss:100, rewards:-173.80864, queue:161.1463, delay:0.79770935, throughput:1317, R_real:-515.0818, components:{'queue': 2.484, 'delay': 0.0, 'waiting': 490.036, 'pressure': 0.0, 'switches': 0.0, 'fairness': 22.562}, raw_metrics:{'fairness': 319.0, 'emission': 4483.971, 'fuel': 1453.674, 'emergency_stops': 7.0, 'collisions': 0.0, 'ssm_conflicts': 1721.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:130.69970244907302, q_loss:0, rewards:-5.200281, queue:3.8324075, delay:0.57794267, throughput:4289, raw_metrics:{'fairness': 1226.0}
SIM_TRAIN step:19, travel time:129.625, q_loss:0, rewards:-4.165278, queue:3.5324075, delay:0.5746427, throughput:4301, raw_metrics:{'fairness': 1395.667}
SIM_TRAIN step:20, travel time:134.93159460077786, q_loss:28.090612, rewards:-7.091941, queue:5.299074, delay:0.57336676, throughput:4271, raw_metrics:{'fairness': 492.667}
SIM_TRAIN step:21, travel time:158.52619537863188, q_loss:16.83294, rewards:-12.936385, queue:10.565741, delay:0.5285246, throughput:4292, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:22, travel time:141.96795605401692, q_loss:10.82851, rewards:-8.933055, queue:6.9416666, delay:0.5185652, throughput:4291, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:23, travel time:540.4266758178907, q_loss:13.803051, rewards:-69.7939, queue:68.96481, delay:0.6207967, throughput:3883, raw_metrics:{'fairness': 1169.667}
SIM_TRAIN step:24, travel time:254.66895447266072, q_loss:16.033915, rewards:-42.702217, queue:42.16759, delay:0.55046666, throughput:3712, raw_metrics:{'fairness': 1501.667}
SIM_TRAIN step:25, travel time:455.66163003663, q_loss:16.262985, rewards:-56.308018, queue:83.35185, delay:0.56215346, throughput:3552, raw_metrics:{'fairness': 954.667}
SIM_TRAIN step:26, travel time:1112.1229395604396, q_loss:22.58845, rewards:-142.44978, queue:202.6639, delay:0.5878599, throughput:2179, raw_metrics:{'fairness': 528.667}
REAL_TRAIN step:3, travel time:1921.099862574439, q_loss:100, rewards:-309.44305, queue:337.77222, delay:0.867488, throughput:382, R_real:-1250.4476, components:{'queue': 5.246, 'delay': 0.0, 'waiting': 1236.743, 'pressure': 0.0, 'switches': 0.0, 'fairness': 8.458}, raw_metrics:{'fairness': 88.667, 'emission': 6458.284, 'fuel': 2093.738, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 1733.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:129.64720695970695, q_loss:0, rewards:-4.0455537, queue:3.5481482, delay:0.5669307, throughput:4297, raw_metrics:{'fairness': 638.333}
SIM_TRAIN step:28, travel time:129.09016018306636, q_loss:0, rewards:-3.565273, queue:3.3148148, delay:0.56783164, throughput:4301, raw_metrics:{'fairness': 633.0}
SIM_TRAIN step:29, travel time:132.64058567833447, q_loss:27.362194, rewards:-5.3177824, queue:4.5907407, delay:0.5707436, throughput:4276, raw_metrics:{'fairness': 462.667}
SIM_TRAIN step:30, travel time:152.5533180778032, q_loss:19.742224, rewards:-10.144995, queue:9.688889, delay:0.52502024, throughput:4292, raw_metrics:{'fairness': 269.333}
SIM_TRAIN step:31, travel time:137.55812356979405, q_loss:12.132516, rewards:-6.294726, queue:5.4564815, delay:0.5151235, throughput:4294, raw_metrics:{'fairness': 441.667}
SIM_TRAIN step:32, travel time:146.83794918745707, q_loss:9.043967, rewards:-11.635276, queue:10.337037, delay:0.5311242, throughput:4133, raw_metrics:{'fairness': 1876.0}
SIM_TRAIN step:33, travel time:141.85831998168916, q_loss:8.245366, rewards:-8.591942, queue:6.827778, delay:0.5368592, throughput:4296, raw_metrics:{'fairness': 262.0}
SIM_TRAIN step:34, travel time:143.69624885635864, q_loss:7.2747583, rewards:-9.525276, queue:7.4092593, delay:0.53938407, throughput:4290, raw_metrics:{'fairness': 232.333}
SIM_TRAIN step:35, travel time:144.2650492103456, q_loss:6.577565, rewards:-8.879717, queue:7.6935186, delay:0.5285178, throughput:4285, raw_metrics:{'fairness': 244.667}
