MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:38.714868804664725, q_loss:0, rewards:-1.9380562, queue:0.69722223, delay:0.09952586, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:31.517784256559768, q_loss:0, rewards:-1.7169439, queue:0.5277778, delay:0.08204238, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:36.68338192419825, q_loss:11.817007, rewards:-1.7074997, queue:0.5472222, delay:0.08991716, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:47.77026239067055, q_loss:1.8695635, rewards:-3.199723, queue:1.8583333, delay:0.1540448, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:4, travel time:43.601166180758014, q_loss:0.30334407, rewards:-6.542779, queue:4.763889, delay:0.13025168, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:38.737609329446066, q_loss:0.12998487, rewards:-3.2169433, queue:1.8111111, delay:0.11173341, throughput:1706, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:125.32186588921283, q_loss:0.09741849, rewards:-3.6338904, queue:2.0555556, delay:0.15432078, throughput:1666, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:33.76909620991253, q_loss:0.06911647, rewards:-1.9702792, queue:0.71944445, delay:0.08528489, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:53.197084548104954, q_loss:0.0633207, rewards:-1.5955553, queue:0.45833334, delay:0.08730981, throughput:1702, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:1, travel time:40.29446064139942, q_loss:100, rewards:-6.011944, queue:2.1055555, delay:0.18285702, throughput:1703, R_real:-0.1749, components:{'queue': 0.01, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.165, 'collisions': 0.0}, raw_metrics:{'fairness': 0.0, 'emission': 85.532, 'fuel': 27.728, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 297.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:37.76851311953353, q_loss:0, rewards:-1.818611, queue:0.6, delay:0.091741994, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:10, travel time:33.66472303206997, q_loss:0, rewards:-1.603889, queue:0.43888888, delay:0.08208352, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:45.27871720116618, q_loss:10.519834, rewards:-1.7402774, queue:0.53055555, delay:0.09764165, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:12, travel time:74.21736596736596, q_loss:2.1273363, rewards:-4.3199997, queue:2.7916667, delay:0.20355134, throughput:1605, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:13, travel time:50.18775510204082, q_loss:0.28170472, rewards:-2.5963907, queue:1.3222222, delay:0.13251758, throughput:1706, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:14, travel time:38.45072886297376, q_loss:0.11313847, rewards:-4.6805553, queue:2.988889, delay:0.13170128, throughput:1705, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:15, travel time:126.91083916083916, q_loss:0.07519456, rewards:-5.37667, queue:3.65, delay:0.1909409, throughput:1680, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:16, travel time:39.77084548104956, q_loss:0.04788547, rewards:-3.5736134, queue:2.088889, delay:0.1158096, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:17, travel time:36.35918367346939, q_loss:0.038729787, rewards:-3.7169437, queue:2.1444445, delay:0.114784285, throughput:1707, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:2, travel time:408.6909581646424, q_loss:100, rewards:-77.86218, queue:77.43611, delay:0.47252354, throughput:650, R_real:-0.3891, components:{'queue': 0.346, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.043, 'collisions': 0.0}, raw_metrics:{'fairness': 24.0, 'emission': 440.807, 'fuel': 142.907, 'emergency_stops': 0.0, 'collisions': 0.0, 'ssm_conflicts': 78.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:33.01749271137026, q_loss:0, rewards:-1.8275001, queue:0.6, delay:0.0902346, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:19, travel time:32.222740524781344, q_loss:0, rewards:-1.7205551, queue:0.4861111, delay:0.082212985, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:20, travel time:30.90553935860058, q_loss:11.575134, rewards:-1.7247226, queue:0.51944447, delay:0.08110748, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:21, travel time:36.14518950437318, q_loss:2.0131056, rewards:-2.244166, queue:1.0861111, delay:0.123562336, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:22, travel time:36.40816326530612, q_loss:0.22701624, rewards:-3.5833347, queue:2.0444446, delay:0.120968536, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:23, travel time:37.114868804664724, q_loss:0.092787, rewards:-4.0819445, queue:2.4444444, delay:0.119465224, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:24, travel time:35.412244897959184, q_loss:0.06312463, rewards:-3.8661106, queue:2.2555556, delay:0.116057776, throughput:1704, raw_metrics:{'fairness': 0.0}
