MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:71.01390268123139, q_loss:0, rewards:-2.6533334, queue:0.53174603, delay:0.049319863, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:64.18133686300463, q_loss:0, rewards:-2.3072221, queue:0.47896826, delay:0.0442514, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:66.16390728476821, q_loss:2.1635656, rewards:-2.5661113, queue:0.49880952, delay:0.049413312, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:75.43296921549155, q_loss:0.6182919, rewards:-4.8547225, queue:0.85515875, delay:0.06748414, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:4, travel time:70.77755710029791, q_loss:0.17798086, rewards:-3.8750002, queue:0.6920635, delay:0.06073571, throughput:3010, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:65.92916252896391, q_loss:0.08285602, rewards:-3.2077773, queue:0.5829365, delay:0.05411213, throughput:3010, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:66.54783184376035, q_loss:0.05617738, rewards:-3.4594436, queue:0.58690476, delay:0.054012474, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:66.03144654088051, q_loss:0.050695177, rewards:-3.5519452, queue:0.6357143, delay:0.05679458, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:66.60298013245033, q_loss:0.042944223, rewards:-3.5819435, queue:0.63968253, delay:0.05455002, throughput:3012, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:1, travel time:137.82454128440367, q_loss:100, rewards:-18.072226, queue:5.2452383, delay:0.14560547, throughput:2416, R_real:-8.6957, components:{'queue': 0.157, 'delay': 0.0, 'waiting': 4.565, 'pressure': 0.0, 'switches': 0.0, 'fairness': 3.974}, raw_metrics:{'fairness': 48.714, 'emission': 349.894, 'fuel': 113.432, 'emergency_stops': 15.0, 'collisions': 1.0, 'ssm_conflicts': 750.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:68.1467373302418, q_loss:0, rewards:-2.872223, queue:0.54007936, delay:0.050633058, throughput:3011, raw_metrics:{'fairness': 68.714}
