Loading cached latent encoders from pretrained/lusr/presslight/ingolstadt7
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/ingolstadt7/baseline_v1_lusr_s0/model/ingolstadt7_noise5_presslight_latent_observation -> eval real_setting=noise10
REAL_TEST step:2, travel time:1175.4706867671691, q_loss:100, rewards:-64.75919, queue:62.765816, delay:4.1272993, throughput:580
REAL_TEST step:4, travel time:1226.6269702276707, q_loss:100, rewards:-78.99862, queue:59.239845, delay:4.1919775, throughput:509
REAL_TEST step:6, travel time:582.9246575342465, q_loss:100, rewards:-41.34863, queue:52.06913, delay:4.0273004, throughput:1138
REAL_TEST step:8, travel time:615.9889178617992, q_loss:100, rewards:-47.1789, queue:53.804092, delay:4.12837, throughput:1145
REAL_TEST step:10, travel time:524.8250311332503, q_loss:100, rewards:-42.810276, queue:51.547, delay:4.1727552, throughput:1306
REAL_TEST step:12, travel time:492.48582230623816, q_loss:100, rewards:-38.331112, queue:52.54194, delay:4.085903, throughput:1281
REAL_TEST step:14, travel time:527.5575949367088, q_loss:100, rewards:-41.573593, queue:53.56976, delay:4.074846, throughput:1318
REAL_TEST step:16, travel time:257.3596986817326, q_loss:100, rewards:-29.34777, queue:50.866688, delay:4.0616984, throughput:1939
REAL_TEST step:18, travel time:1281.4237668161436, q_loss:100, rewards:-79.136406, queue:69.892044, delay:4.262779, throughput:593
REAL_TEST step:20, travel time:741.1475015051174, q_loss:100, rewards:-45.640274, queue:63.165886, delay:4.203518, throughput:1069
REAL_TEST step:22, travel time:895.3000683526999, q_loss:100, rewards:-39.85, queue:63.233154, delay:4.2262654, throughput:905
REAL_TEST step:24, travel time:605.7955223880597, q_loss:100, rewards:-36.049713, queue:58.680035, delay:4.132865, throughput:1492
REAL_TEST step:26, travel time:504.907016543069, q_loss:100, rewards:-27.108059, queue:60.241962, delay:4.092839, throughput:1463
REAL_TEST step:28, travel time:367.537743850721, q_loss:100, rewards:-24.15582, queue:55.874397, delay:4.1178474, throughput:1909
REAL_TEST step:30, travel time:547.2583479789104, q_loss:100, rewards:-32.807217, queue:59.97955, delay:4.033893, throughput:1355
REAL_TEST step:32, travel time:529.056529112493, q_loss:100, rewards:-29.22223, queue:59.066574, delay:4.1849003, throughput:1450
REAL_TEST step:34, travel time:893.3502604166666, q_loss:100, rewards:-45.91862, queue:65.00992, delay:4.109775, throughput:963
REAL_TEST step:36, travel time:924.5467914438502, q_loss:100, rewards:-64.86916, queue:64.405075, delay:4.179972, throughput:972
REAL_TEST step:38, travel time:992.4380888290714, q_loss:100, rewards:-50.70084, queue:62.011856, delay:4.121664, throughput:844
REAL_TEST step:40, travel time:673.489673550966, q_loss:100, rewards:-47.79695, queue:59.324608, delay:4.125237, throughput:1129
REAL_TEST step:42, travel time:902.0200831024931, q_loss:100, rewards:-43.84695, queue:65.27044, delay:4.1280274, throughput:908
REAL_TEST step:44, travel time:509.9337050805452, q_loss:100, rewards:-50.09888, queue:58.782658, delay:4.116072, throughput:1340
REAL_TEST step:46, travel time:1039.3388370423547, q_loss:100, rewards:-48.85332, queue:66.848305, delay:4.088652, throughput:719
REAL_TEST step:48, travel time:528.6830149716055, q_loss:100, rewards:-38.452503, queue:59.45506, delay:4.065524, throughput:1409
REAL_TEST step:50, travel time:619.8035623409669, q_loss:100, rewards:-40.271378, queue:61.820618, delay:4.0773497, throughput:1407
REAL_TEST step:52, travel time:262.74257797820366, q_loss:100, rewards:-35.75999, queue:54.456676, delay:4.129739, throughput:2388
REAL_TEST step:54, travel time:630.2342209072979, q_loss:100, rewards:-50.409435, queue:59.0197, delay:4.199345, throughput:1392
REAL_TEST step:56, travel time:460.74129821260584, q_loss:100, rewards:-50.24471, queue:57.257454, delay:4.1157193, throughput:1738
REAL_TEST step:58, travel time:413.2897842897843, q_loss:100, rewards:-45.52138, queue:57.468155, delay:4.167108, throughput:2001
REAL_TEST step:60, travel time:491.06315789473683, q_loss:100, rewards:-56.92722, queue:59.353657, delay:4.179122, throughput:1556
REAL_TEST step:62, travel time:352.14365300437726, q_loss:100, rewards:-52.683052, queue:55.07593, delay:4.185181, throughput:2114
REAL_TEST step:64, travel time:425.7596109309866, q_loss:100, rewards:-54.40417, queue:57.44455, delay:4.1576047, throughput:1804
REAL_TEST step:66, travel time:404.42450142450144, q_loss:100, rewards:-50.228603, queue:57.275482, delay:4.113766, throughput:2013
REAL_TEST step:68, travel time:266.54681027340513, q_loss:100, rewards:-51.13777, queue:50.965115, delay:4.072749, throughput:2226
REAL_TEST step:70, travel time:376.6767636508569, q_loss:100, rewards:-53.5253, queue:54.999546, delay:4.0643787, throughput:2036
REAL_TEST step:72, travel time:368.669415561133, q_loss:100, rewards:-54.67666, queue:56.011086, delay:4.17178, throughput:2362
REAL_TEST step:74, travel time:165.97975986277874, q_loss:100, rewards:-39.59139, queue:49.878036, delay:4.0872426, throughput:2778
REAL_TEST step:76, travel time:167.50361944157189, q_loss:100, rewards:-36.58917, queue:51.235832, delay:4.0670137, throughput:2735
REAL_TEST step:78, travel time:184.95441795231417, q_loss:100, rewards:-38.845573, queue:52.00214, delay:4.0909824, throughput:2682
REAL_TEST step:80, travel time:207.30358939953035, q_loss:100, rewards:-34.45278, queue:51.44118, delay:4.1286435, throughput:2770
REAL_TEST step:82, travel time:161.28921244209133, q_loss:100, rewards:-35.51916, queue:51.177517, delay:4.066085, throughput:2839
REAL_TEST step:84, travel time:215.61063829787233, q_loss:100, rewards:-40.523884, queue:53.383377, delay:4.08119, throughput:2618
REAL_TEST step:86, travel time:174.18339446482162, q_loss:100, rewards:-34.39446, queue:51.690308, delay:4.135143, throughput:2835
REAL_TEST step:88, travel time:219.96651062297443, q_loss:100, rewards:-37.995277, queue:53.509163, delay:4.091144, throughput:2536
REAL_TEST step:90, travel time:291.4678076609617, q_loss:100, rewards:-35.281395, queue:55.44195, delay:4.0121207, throughput:2182
REAL_TEST step:92, travel time:398.4417201056205, q_loss:100, rewards:-38.9225, queue:56.083202, delay:4.1135244, throughput:2106
REAL_TEST step:94, travel time:284.5059132720105, q_loss:100, rewards:-37.867794, queue:55.231007, delay:4.127492, throughput:2054
REAL_TEST step:96, travel time:209.3921643210346, q_loss:100, rewards:-38.5911, queue:50.436367, delay:4.0858154, throughput:2488
REAL_TEST step:98, travel time:371.0638965111721, q_loss:100, rewards:-33.87416, queue:57.197273, delay:4.1905313, throughput:2051
REAL_TEST step:100, travel time:384.33269304648485, q_loss:100, rewards:-32.590553, queue:56.961533, delay:4.127353, throughput:2119
