MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:149.27338877338877, q_loss:0, rewards:-5.987416, queue:8.666667, delay:0.40199554, throughput:1866, raw_metrics:{'fairness': 587.0}
SIM_TRAIN step:1, travel time:149.65434669443, q_loss:0, rewards:-5.9662924, queue:8.638889, delay:0.38527972, throughput:1873, raw_metrics:{'fairness': 472.0}
SIM_TRAIN step:2, travel time:149.1736869474779, q_loss:0.42295942, rewards:-5.868664, queue:8.469444, delay:0.392127, throughput:1874, raw_metrics:{'fairness': 568.0}
SIM_TRAIN step:3, travel time:150.61530452889122, q_loss:0.17730574, rewards:-6.215666, queue:9.005555, delay:0.38247296, throughput:1874, raw_metrics:{'fairness': 543.0}
SIM_TRAIN step:4, travel time:149.18020833333333, q_loss:0.079223335, rewards:-5.7359567, queue:8.363889, delay:0.39466435, throughput:1874, raw_metrics:{'fairness': 559.0}
SIM_TRAIN step:5, travel time:149.3335067637877, q_loss:0.06223536, rewards:-5.85579, queue:8.516666, delay:0.3890403, throughput:1876, raw_metrics:{'fairness': 623.0}
SIM_TRAIN step:6, travel time:148.79646017699116, q_loss:0.060160488, rewards:-5.6501694, queue:8.122222, delay:0.39206883, throughput:1876, raw_metrics:{'fairness': 511.0}
SIM_TRAIN step:7, travel time:147.81321540062436, q_loss:0.060450576, rewards:-5.321584, queue:7.852778, delay:0.38801727, throughput:1870, raw_metrics:{'fairness': 481.0}
SIM_TRAIN step:8, travel time:147.71175858480748, q_loss:0.056629624, rewards:-5.2362924, queue:7.688889, delay:0.377488, throughput:1874, raw_metrics:{'fairness': 529.0}
REAL_TRAIN step:1, travel time:160.77208572922112, q_loss:100, rewards:-7.534042, queue:11.613889, delay:0.42753974, throughput:1831, R_real:-4.9527, components:{'queue': 0.033, 'delay': 0.0, 'waiting': 0.185, 'pressure': 0.0, 'switches': 0.0, 'fairness': 4.735}, raw_metrics:{'fairness': 21.0, 'emission': 608.763, 'fuel': 197.354, 'emergency_stops': 10.0, 'collisions': 0.0, 'ssm_conflicts': 817.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:149.07075962539022, q_loss:0, rewards:-5.8490024, queue:8.508333, delay:0.3838315, throughput:1866, raw_metrics:{'fairness': 512.0}
SIM_TRAIN step:10, travel time:151.08541666666667, q_loss:0, rewards:-6.4798746, queue:9.333333, delay:0.397114, throughput:1873, raw_metrics:{'fairness': 511.0}
SIM_TRAIN step:11, travel time:150.09677419354838, q_loss:0.59617597, rewards:-6.1992927, queue:8.830556, delay:0.39432055, throughput:1872, raw_metrics:{'fairness': 473.0}
SIM_TRAIN step:12, travel time:172.02915148360228, q_loss:0.2379072, rewards:-14.117294, queue:20.483334, delay:0.44612592, throughput:1826, raw_metrics:{'fairness': 606.0}
SIM_TRAIN step:13, travel time:309.12382934443286, q_loss:0.035670917, rewards:-61.36601, queue:96.01667, delay:0.6092732, throughput:1632, raw_metrics:{'fairness': 579.0}
SIM_TRAIN step:14, travel time:171.3878188443519, q_loss:0.01084591, rewards:-12.789959, queue:19.994444, delay:0.46587807, throughput:1871, raw_metrics:{'fairness': 559.0}
SIM_TRAIN step:15, travel time:180.61602497398542, q_loss:0.0028695404, rewards:-16.423666, queue:24.73611, delay:0.5054484, throughput:1872, raw_metrics:{'fairness': 587.0}
SIM_TRAIN step:16, travel time:164.47658688865764, q_loss:0.002008828, rewards:-10.889335, queue:16.666666, delay:0.48407, throughput:1866, raw_metrics:{'fairness': 586.0}
SIM_TRAIN step:17, travel time:150.15704628185128, q_loss:0.0018202136, rewards:-6.201165, queue:9.230556, delay:0.4225737, throughput:1872, raw_metrics:{'fairness': 579.0}
REAL_TRAIN step:2, travel time:739.066509711595, q_loss:100, rewards:-202.79214, queue:298.675, delay:0.69586974, throughput:1037, R_real:-167.9973, components:{'queue': 0.847, 'delay': 0.0, 'waiting': 163.83, 'pressure': 0.0, 'switches': 0.0, 'fairness': 3.32}, raw_metrics:{'fairness': 145.0, 'emission': 2015.864, 'fuel': 653.529, 'emergency_stops': 1.0, 'collisions': 0.0, 'ssm_conflicts': 951.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:150.13014055179593, q_loss:0, rewards:-6.2044997, queue:8.883333, delay:0.39893544, throughput:1873, raw_metrics:{'fairness': 576.0}
SIM_TRAIN step:19, travel time:149.53617907339927, q_loss:0, rewards:-5.9614563, queue:8.563889, delay:0.38953668, throughput:1876, raw_metrics:{'fairness': 586.0}
SIM_TRAIN step:20, travel time:148.340790842872, q_loss:0.47754127, rewards:-5.562041, queue:7.925, delay:0.38204342, throughput:1875, raw_metrics:{'fairness': 494.0}
SIM_TRAIN step:21, travel time:153.83610822060353, q_loss:0.17359458, rewards:-7.5261683, queue:10.933333, delay:0.4015586, throughput:1865, raw_metrics:{'fairness': 511.0}
SIM_TRAIN step:22, travel time:452.47165886635463, q_loss:0.04432757, rewards:-108.30795, queue:160.86945, delay:0.63146573, throughput:1821, raw_metrics:{'fairness': 554.0}
SIM_TRAIN step:23, travel time:180.29641185647426, q_loss:0.016938342, rewards:-16.373793, queue:23.994444, delay:0.4573653, throughput:1863, raw_metrics:{'fairness': 597.0}
SIM_TRAIN step:24, travel time:158.32049947970864, q_loss:0.008030088, rewards:-9.072919, queue:13.013889, delay:0.40005144, throughput:1875, raw_metrics:{'fairness': 553.0}
SIM_TRAIN step:25, travel time:151.2821447162936, q_loss:0.0048758187, rewards:-6.6697936, queue:9.513889, delay:0.3838826, throughput:1867, raw_metrics:{'fairness': 572.0}
SIM_TRAIN step:26, travel time:155.22540343571058, q_loss:0.0036106878, rewards:-7.961379, queue:11.280556, delay:0.38503596, throughput:1870, raw_metrics:{'fairness': 565.0}
REAL_TRAIN step:3, travel time:488.68949294302143, q_loss:100, rewards:-134.78038, queue:194.71666, delay:0.61567783, throughput:1650, R_real:-52.2031, components:{'queue': 0.562, 'delay': 0.0, 'waiting': 45.922, 'pressure': 0.0, 'switches': 0.0, 'fairness': 5.718}, raw_metrics:{'fairness': 222.0, 'emission': 1571.622, 'fuel': 509.507, 'emergency_stops': 8.0, 'collisions': 0.0, 'ssm_conflicts': 1463.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:147.57239583333333, q_loss:0, rewards:-5.339585, queue:7.688889, delay:0.38585544, throughput:1863, raw_metrics:{'fairness': 597.0}
SIM_TRAIN step:28, travel time:149.25923997917752, q_loss:0, rewards:-5.8384576, queue:8.422222, delay:0.3921368, throughput:1872, raw_metrics:{'fairness': 578.0}
SIM_TRAIN step:29, travel time:147.98908523908523, q_loss:0.52041554, rewards:-5.4798346, queue:7.8944445, delay:0.37846634, throughput:1871, raw_metrics:{'fairness': 580.0}
SIM_TRAIN step:30, travel time:188.85848074921955, q_loss:0.17945455, rewards:-19.243454, queue:28.030556, delay:0.4482489, throughput:1869, raw_metrics:{'fairness': 556.0}
SIM_TRAIN step:31, travel time:170.27395833333333, q_loss:0.03364767, rewards:-12.582792, queue:19.230556, delay:0.4571951, throughput:1872, raw_metrics:{'fairness': 553.0}
SIM_TRAIN step:32, travel time:168.421875, q_loss:0.021221548, rewards:-12.241881, queue:18.233334, delay:0.45181143, throughput:1873, raw_metrics:{'fairness': 590.0}
SIM_TRAIN step:33, travel time:146.53329864724245, q_loss:0.013524185, rewards:-4.903543, queue:7.2944446, delay:0.39079154, throughput:1875, raw_metrics:{'fairness': 485.0}
SIM_TRAIN step:34, travel time:148.6890625, q_loss:0.010477674, rewards:-5.492127, queue:8.277778, delay:0.3988473, throughput:1875, raw_metrics:{'fairness': 570.0}
SIM_TRAIN step:35, travel time:147.909375, q_loss:0.009931955, rewards:-5.2855015, queue:7.7166667, delay:0.3869125, throughput:1876, raw_metrics:{'fairness': 435.0}
REAL_TRAIN step:4, travel time:172.04129639309986, q_loss:100, rewards:-10.950916, queue:17.608334, delay:0.4698483, throughput:1817, R_real:-6.3034, components:{'queue': 0.047, 'delay': 0.0, 'waiting': 0.32, 'pressure': 0.0, 'switches': 0.0, 'fairness': 5.937}, raw_metrics:{'fairness': 301.0, 'emission': 643.437, 'fuel': 208.595, 'emergency_stops': 3.0, 'collisions': 0.0, 'ssm_conflicts': 1069.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:150.8204060385216, q_loss:0, rewards:-6.4079595, queue:9.1472225, delay:0.39417318, throughput:1875, raw_metrics:{'fairness': 556.0}
SIM_TRAIN step:37, travel time:148.29032258064515, q_loss:0, rewards:-5.549042, queue:8.055555, delay:0.3817766, throughput:1868, raw_metrics:{'fairness': 583.0}
SIM_TRAIN step:38, travel time:147.2528616024974, q_loss:0.415263, rewards:-5.2042923, queue:7.525, delay:0.3793063, throughput:1865, raw_metrics:{'fairness': 561.0}
SIM_TRAIN step:39, travel time:145.3519000520562, q_loss:0.15428442, rewards:-4.4502096, queue:6.5972223, delay:0.37915784, throughput:1874, raw_metrics:{'fairness': 628.0}
SIM_TRAIN step:40, travel time:146.38105153565851, q_loss:0.069296665, rewards:-4.837127, queue:7.2, delay:0.39901543, throughput:1874, raw_metrics:{'fairness': 505.0}
SIM_TRAIN step:41, travel time:145.8110359187923, q_loss:0.060275793, rewards:-4.640666, queue:6.875, delay:0.39689654, throughput:1873, raw_metrics:{'fairness': 572.0}
SIM_TRAIN step:42, travel time:145.2859375, q_loss:0.056766033, rewards:-4.4420834, queue:6.5666666, delay:0.39113608, throughput:1875, raw_metrics:{'fairness': 565.0}
SIM_TRAIN step:43, travel time:145.1254554919313, q_loss:0.057077684, rewards:-4.4079146, queue:6.5805554, delay:0.39944652, throughput:1870, raw_metrics:{'fairness': 578.0}
SIM_TRAIN step:44, travel time:144.97345132743362, q_loss:0.058524724, rewards:-4.373252, queue:6.4694443, delay:0.39875144, throughput:1873, raw_metrics:{'fairness': 553.0}
REAL_TRAIN step:5, travel time:156.06586513329847, q_loss:100, rewards:-5.652334, queue:9.508333, delay:0.45212653, throughput:1830, R_real:-6.4731, components:{'queue': 0.026, 'delay': 0.0, 'waiting': 0.258, 'pressure': 0.0, 'switches': 0.0, 'fairness': 6.189}, raw_metrics:{'fairness': 336.0, 'emission': 593.268, 'fuel': 192.331, 'emergency_stops': 18.0, 'collisions': 0.0, 'ssm_conflicts': 320.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:149.4661810613944, q_loss:0, rewards:-5.981124, queue:8.594444, delay:0.39144754, throughput:1867, raw_metrics:{'fairness': 584.0}
