PRLight neighbor topology (radius=600): {0: [3, 4, 5, 6], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3, 6], 5: [0, 6], 6: [0, 4, 5]}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/ingolstadt7/action_delay_optimized_s0_prlight_s0/model/ingolstadt7_setting1_dqn_prlight -> eval real_setting=setting2
REAL_TEST step:3, travel time:527.6810344827586, q_loss:100, rewards:-109.67336154513889, queue:14.216269841269842, delay:0.21389990912543402, throughput:1236, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:250.523015585357, q_loss:100, rewards:-63.03986545138889, queue:8.248015873015873, delay:0.2195611862909226, throughput:2463, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:302.7897366030881, q_loss:100, rewards:-88.36749674479167, queue:11.448412698412698, delay:0.2039676726810516, throughput:2000, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:268.29280510018214, q_loss:100, rewards:-67.81219075520833, queue:9.065873015873017, delay:0.2086335197327629, throughput:2010, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:198.5409252669039, q_loss:100, rewards:-56.340342881944444, queue:7.450793650793651, delay:0.20205448695591519, throughput:2343, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:322.0209821428571, q_loss:100, rewards:-82.42261284722223, queue:10.888492063492064, delay:0.2125515892392113, throughput:1907, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:216.77118313158923, q_loss:100, rewards:-67.52374131944444, queue:9.090079365079365, delay:0.21057494632781498, throughput:2380, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:163.14439655172413, q_loss:100, rewards:-40.02405598958333, queue:5.453968253968254, delay:0.18467364841037326, throughput:2590, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:181.256602426838, q_loss:100, rewards:-49.11297743055555, queue:6.859523809523809, delay:0.20617188953218005, throughput:2594, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:174.71158735924445, q_loss:100, rewards:-43.96269259982639, queue:5.914285714285715, delay:0.18773701985677083, throughput:2596, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:173.54455051710423, q_loss:100, rewards:-50.25693359375, queue:6.625396825396826, delay:0.18404239472888764, throughput:2361, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
