Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/bullhead_3/action_delay_optimized_s0_delayed_q_s0/model/bullhead_3_setting1_presslight_delayed_q -> eval real_setting=setting2
REAL_TEST step:3, travel time:651.8831446925666, q_loss:100, rewards:-212.9538628472222, queue:121.04907407407407, delay:0.721444250036169, throughput:2693, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:483.41247541444227, q_loss:100, rewards:-156.35436197916667, queue:90.6574074074074, delay:0.7189098216869213, throughput:3045, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:547.6541353383459, q_loss:100, rewards:-97.59026692708333, queue:91.5037037037037, delay:0.7254851164641204, throughput:2892, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:518.1573643410853, q_loss:100, rewards:-86.63944227430555, queue:90.69259259259259, delay:0.7165469134295428, throughput:2969, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:301.37904761904764, q_loss:100, rewards:-80.51081814236112, queue:47.66574074074074, delay:0.6967148957429109, throughput:3784, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:273.18060606060607, q_loss:100, rewards:-85.79444444444445, queue:41.306481481481484, delay:0.6965204309534143, throughput:3901, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:334.9154339250493, q_loss:100, rewards:-101.06471354166666, queue:52.58240740740741, delay:0.7068087542498553, throughput:3568, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:444.0842391304348, q_loss:100, rewards:-100.18862847222222, queue:71.56666666666666, delay:0.7307535242151331, throughput:2869, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:236.65201815142106, q_loss:100, rewards:-88.43887803819445, queue:33.06111111111111, delay:0.7253773442021123, throughput:3813, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:335.3794506612411, q_loss:100, rewards:-92.94138454861111, queue:50.57222222222222, delay:0.7055595680519386, throughput:3372, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:373.75275147171743, q_loss:100, rewards:-100.25026041666666, queue:59.28333333333333, delay:0.7125005651403357, throughput:3192, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:417.10206268416823, q_loss:100, rewards:-97.98612196180555, queue:66.47037037037038, delay:0.7133855749059607, throughput:2962, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:403.625, q_loss:100, rewards:-100.30886501736111, queue:65.00092592592593, delay:0.7146275273075811, throughput:2902, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:332.9499110094076, q_loss:100, rewards:-109.1466796875, queue:53.324074074074076, delay:0.7480766578956887, throughput:3307, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:507.0586255259467, q_loss:100, rewards:-128.03192274305556, queue:84.13518518518518, delay:0.79963299786603, throughput:2676, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
