Loading cached latent encoders from pretrained/vae_embedding/dqn/ingolstadt1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/ingolstadt1/baseline_v1_vae_s0/model/ingolstadt1_noise5_dqn_latent_observation -> eval real_setting=combine2
REAL_TEST step:2, travel time:450.13370473537606, q_loss:100, rewards:-51.618267, queue:44.5918, delay:1.2016555, throughput:624
REAL_TEST step:4, travel time:146.3618167821401, q_loss:100, rewards:-14.0501585, queue:11.119835, delay:1.1208537, throughput:1245
REAL_TEST step:6, travel time:39.863556851311955, q_loss:100, rewards:-15.390336, queue:12.993335, delay:1.2105887, throughput:1695
REAL_TEST step:8, travel time:41.69854227405248, q_loss:100, rewards:-16.265192, queue:13.596374, delay:1.3378685, throughput:1701
REAL_TEST step:10, travel time:45.066472303207, q_loss:100, rewards:-14.510251, queue:12.271702, delay:1.2183847, throughput:1696
REAL_TEST step:12, travel time:44.64198250728863, q_loss:100, rewards:-13.155042, queue:10.701063, delay:1.1086768, throughput:1697
REAL_TEST step:14, travel time:41.58134110787172, q_loss:100, rewards:-14.920927, queue:12.904251, delay:1.2294698, throughput:1701
REAL_TEST step:16, travel time:38.80116618075802, q_loss:100, rewards:-15.822928, queue:13.265143, delay:1.3336134, throughput:1704
REAL_TEST step:18, travel time:40.88804664723032, q_loss:100, rewards:-16.560352, queue:13.948127, delay:1.3508414, throughput:1704
REAL_TEST step:20, travel time:41.65247813411079, q_loss:100, rewards:-15.038275, queue:12.617545, delay:1.1201098, throughput:1701
REAL_TEST step:22, travel time:41.15276967930029, q_loss:100, rewards:-14.239355, queue:11.872189, delay:1.1665744, throughput:1696
REAL_TEST step:24, travel time:46.286880466472304, q_loss:100, rewards:-10.065928, queue:8.031173, delay:0.8291806, throughput:1699
REAL_TEST step:26, travel time:41.881049562682215, q_loss:100, rewards:-16.331417, queue:13.46164, delay:1.3779697, throughput:1698
REAL_TEST step:28, travel time:40.2, q_loss:100, rewards:-15.838052, queue:13.665877, delay:1.2493176, throughput:1692
REAL_TEST step:30, travel time:65.57227138643069, q_loss:100, rewards:-13.744575, queue:11.435373, delay:1.1943927, throughput:1641
REAL_TEST step:32, travel time:42.52069970845481, q_loss:100, rewards:-12.228132, queue:10.588065, delay:0.9792491, throughput:1699
REAL_TEST step:34, travel time:39.31720116618076, q_loss:100, rewards:-16.163975, queue:13.84488, delay:1.3385226, throughput:1703
REAL_TEST step:36, travel time:39.85247813411079, q_loss:100, rewards:-15.920607, queue:13.028189, delay:1.3130604, throughput:1701
REAL_TEST step:38, travel time:42.858309037900874, q_loss:100, rewards:-16.039745, queue:13.173738, delay:1.3372499, throughput:1702
REAL_TEST step:40, travel time:72.96867612293144, q_loss:100, rewards:-11.850216, queue:9.675036, delay:0.99476117, throughput:1644
REAL_TEST step:42, travel time:40.433819241982505, q_loss:100, rewards:-14.393751, queue:11.77477, delay:1.130652, throughput:1703
REAL_TEST step:44, travel time:41.37725947521866, q_loss:100, rewards:-13.192512, queue:10.8018875, delay:1.0652754, throughput:1696
REAL_TEST step:46, travel time:46.70204081632653, q_loss:100, rewards:-13.274889, queue:10.58982, delay:1.0902406, throughput:1700
REAL_TEST step:48, travel time:43.06297376093295, q_loss:100, rewards:-14.697146, queue:12.305925, delay:1.2138199, throughput:1705
REAL_TEST step:50, travel time:41.966180758017494, q_loss:100, rewards:-14.621668, queue:12.611335, delay:1.1047723, throughput:1702
REAL_TEST step:52, travel time:39.3533527696793, q_loss:100, rewards:-14.899113, queue:12.924091, delay:1.1830882, throughput:1699
REAL_TEST step:54, travel time:41.70728862973761, q_loss:100, rewards:-14.448312, queue:12.027912, delay:1.164371, throughput:1692
REAL_TEST step:56, travel time:41.86472303206997, q_loss:100, rewards:-16.662039, queue:14.153429, delay:1.3039634, throughput:1704
REAL_TEST step:58, travel time:43.02798833819242, q_loss:100, rewards:-14.60365, queue:12.554787, delay:1.1690717, throughput:1702
REAL_TEST step:60, travel time:41.861807580174926, q_loss:100, rewards:-15.339913, queue:12.620295, delay:1.1560292, throughput:1696
REAL_TEST step:62, travel time:38.06180758017493, q_loss:100, rewards:-14.672032, queue:12.047573, delay:1.2247481, throughput:1705
REAL_TEST step:64, travel time:41.21166180758018, q_loss:100, rewards:-16.812687, queue:13.718441, delay:1.3467641, throughput:1692
REAL_TEST step:66, travel time:44.59008746355685, q_loss:100, rewards:-14.481589, queue:11.503267, delay:1.190367, throughput:1698
REAL_TEST step:68, travel time:43.262390670553934, q_loss:100, rewards:-14.699311, queue:11.859025, delay:1.1869416, throughput:1699
REAL_TEST step:70, travel time:42.27871720116618, q_loss:100, rewards:-14.542185, queue:11.982872, delay:1.0519202, throughput:1705
REAL_TEST step:72, travel time:40.25830903790087, q_loss:100, rewards:-16.424871, queue:13.812731, delay:1.2785394, throughput:1697
REAL_TEST step:74, travel time:38.754518950437316, q_loss:100, rewards:-12.627564, queue:10.930893, delay:1.0308414, throughput:1700
REAL_TEST step:76, travel time:75.61879432624113, q_loss:100, rewards:-13.636947, queue:11.806604, delay:1.1606921, throughput:1640
REAL_TEST step:78, travel time:41.09912536443149, q_loss:100, rewards:-14.870989, queue:12.565508, delay:1.1823872, throughput:1699
REAL_TEST step:80, travel time:40.1067055393586, q_loss:100, rewards:-14.142063, queue:12.029, delay:1.1772771, throughput:1698
REAL_TEST step:82, travel time:49.96268221574344, q_loss:100, rewards:-13.778783, queue:10.448053, delay:1.060816, throughput:1701
REAL_TEST step:84, travel time:39.95451895043732, q_loss:100, rewards:-16.113632, queue:14.09434, delay:1.3177702, throughput:1705
REAL_TEST step:86, travel time:40.903206997084546, q_loss:100, rewards:-16.266544, queue:14.01779, delay:1.2820777, throughput:1704
REAL_TEST step:88, travel time:41.57784256559767, q_loss:100, rewards:-16.465605, queue:14.486842, delay:1.3960536, throughput:1702
REAL_TEST step:90, travel time:40.05011655011655, q_loss:100, rewards:-15.683443, queue:13.275632, delay:1.3569447, throughput:1703
REAL_TEST step:92, travel time:40.67755102040816, q_loss:100, rewards:-16.117239, queue:13.246994, delay:1.3460728, throughput:1703
REAL_TEST step:94, travel time:40.076384839650146, q_loss:100, rewards:-14.970484, queue:12.443051, delay:1.2631568, throughput:1699
REAL_TEST step:96, travel time:38.903206997084546, q_loss:100, rewards:-13.386327, queue:11.091025, delay:1.0084512, throughput:1705
REAL_TEST step:98, travel time:39.2, q_loss:100, rewards:-15.820234, queue:13.101334, delay:1.3106999, throughput:1704
