Loading cached latent encoders from pretrained/vae_embedding/dqn/ingolstadt1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/ingolstadt1/baseline_v1_vae_s0/model/ingolstadt1_noise5_dqn_latent_observation -> eval real_setting=dz20
REAL_TEST step:2, travel time:450.13370473537606, q_loss:100, rewards:-88.86253, queue:83.42778, delay:0.47423843, throughput:624
REAL_TEST step:4, travel time:146.48454404945903, q_loss:100, rewards:-3.0775943, queue:2.4, delay:0.23918393, throughput:1238
REAL_TEST step:6, travel time:44.905539358600585, q_loss:100, rewards:-6.448239, queue:4.9888887, delay:0.23502235, throughput:1696
REAL_TEST step:8, travel time:49.629154518950436, q_loss:100, rewards:-3.4796293, queue:2.725, delay:0.21853958, throughput:1690
REAL_TEST step:10, travel time:51.57784256559767, q_loss:100, rewards:-3.207406, queue:2.5222223, delay:0.23090343, throughput:1696
REAL_TEST step:12, travel time:38.97259475218659, q_loss:100, rewards:-2.7470365, queue:2.2055554, delay:0.19723608, throughput:1701
REAL_TEST step:14, travel time:38.42332361516035, q_loss:100, rewards:-2.1010175, queue:1.7666667, delay:0.19003578, throughput:1702
REAL_TEST step:16, travel time:37.49620991253644, q_loss:100, rewards:-2.3011107, queue:1.8861111, delay:0.17536668, throughput:1704
REAL_TEST step:18, travel time:39.10903790087463, q_loss:100, rewards:-2.579907, queue:2.1583333, delay:0.2005008, throughput:1700
REAL_TEST step:20, travel time:38.0, q_loss:100, rewards:-2.1043518, queue:1.8222222, delay:0.18368118, throughput:1704
REAL_TEST step:22, travel time:39.62215743440233, q_loss:100, rewards:-2.373889, queue:2.1083333, delay:0.17509903, throughput:1702
REAL_TEST step:24, travel time:38.65655976676385, q_loss:100, rewards:-2.4692578, queue:2.2194445, delay:0.18192548, throughput:1704
REAL_TEST step:26, travel time:37.992419825072886, q_loss:100, rewards:-2.23713, queue:2.0055556, delay:0.17007643, throughput:1703
REAL_TEST step:28, travel time:38.439067055393586, q_loss:100, rewards:-2.4012036, queue:2.1333334, delay:0.17712198, throughput:1703
REAL_TEST step:30, travel time:38.78542274052478, q_loss:100, rewards:-2.1527772, queue:1.8944445, delay:0.17932197, throughput:1700
REAL_TEST step:32, travel time:38.839067055393585, q_loss:100, rewards:-2.6652782, queue:2.3777778, delay:0.18277825, throughput:1704
REAL_TEST step:34, travel time:39.27638483965015, q_loss:100, rewards:-2.633425, queue:2.3972223, delay:0.18004815, throughput:1703
REAL_TEST step:36, travel time:38.11195335276968, q_loss:100, rewards:-2.0873141, queue:1.8972223, delay:0.17009488, throughput:1704
REAL_TEST step:38, travel time:39.05128205128205, q_loss:100, rewards:-2.5647228, queue:2.2666667, delay:0.18937418, throughput:1705
REAL_TEST step:40, travel time:38.55860058309038, q_loss:100, rewards:-2.3050015, queue:2.1, delay:0.16575114, throughput:1700
REAL_TEST step:42, travel time:38.731778425655975, q_loss:100, rewards:-2.4415746, queue:2.175, delay:0.17962977, throughput:1703
REAL_TEST step:44, travel time:37.7201166180758, q_loss:100, rewards:-2.2002783, queue:1.9944445, delay:0.17349334, throughput:1704
REAL_TEST step:46, travel time:39.10379008746356, q_loss:100, rewards:-2.366944, queue:2.1166666, delay:0.17688906, throughput:1704
REAL_TEST step:48, travel time:39.72594752186589, q_loss:100, rewards:-2.5471294, queue:2.275, delay:0.17258345, throughput:1702
REAL_TEST step:50, travel time:40.15685131195335, q_loss:100, rewards:-2.9197226, queue:2.6944444, delay:0.17335446, throughput:1700
REAL_TEST step:52, travel time:38.78367346938776, q_loss:100, rewards:-2.4373143, queue:2.2472222, delay:0.16734692, throughput:1704
REAL_TEST step:54, travel time:39.73061224489796, q_loss:100, rewards:-2.4349997, queue:2.225, delay:0.17376244, throughput:1700
