MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:77.09923593424404, q_loss:0, rewards:-30.62527, queue:2.35, delay:0.22293247, throughput:21317, raw_metrics:{'fairness': 621.625}
SIM_TRAIN step:1, travel time:77.5994257664166, q_loss:0, rewards:-30.856947, queue:2.500868, delay:0.22487792, throughput:21332, raw_metrics:{'fairness': 272.688}
SIM_TRAIN step:2, travel time:77.58828432507525, q_loss:5.952388, rewards:-32.190273, queue:2.478125, delay:0.22261006, throughput:21318, raw_metrics:{'fairness': 459.875}
SIM_TRAIN step:3, travel time:402.15905511811025, q_loss:46.41089, rewards:-328.64487, queue:72.11562, delay:0.37891278, throughput:16970, raw_metrics:{'fairness': 856.0}
SIM_TRAIN step:4, travel time:84.95827931098351, q_loss:62.66136, rewards:-59.05668, queue:5.000347, delay:0.25137362, throughput:21286, raw_metrics:{'fairness': 254.75}
SIM_TRAIN step:5, travel time:115.39060763245647, q_loss:25.807335, rewards:-134.51187, queue:14.366667, delay:0.27915537, throughput:20656, raw_metrics:{'fairness': 606.5}
SIM_TRAIN step:6, travel time:93.66953783458368, q_loss:17.000814, rewards:-94.33781, queue:7.9328127, delay:0.27195075, throughput:21305, raw_metrics:{'fairness': 289.0}
SIM_TRAIN step:7, travel time:84.16603371619118, q_loss:12.563018, rewards:-75.70361, queue:4.8532987, delay:0.26461795, throughput:21281, raw_metrics:{'fairness': 361.125}
SIM_TRAIN step:8, travel time:84.7851817550359, q_loss:10.191699, rewards:-81.56918, queue:5.1421876, delay:0.25466794, throughput:21291, raw_metrics:{'fairness': 238.625}
REAL_TRAIN step:1, travel time:203.43539755351682, q_loss:100, rewards:-223.7413, queue:32.869617, delay:0.29105282, throughput:19389, R_real:-184.4606, components:{'queue': 1.575, 'delay': 0.0, 'waiting': 138.369, 'pressure': 0.0, 'switches': 0.0, 'fairness': 44.516}, raw_metrics:{'fairness': 188.688, 'emission': 7476.444, 'fuel': 2423.791, 'emergency_stops': 106.0, 'collisions': 6.0, 'ssm_conflicts': 9451.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:77.12473954715932, q_loss:0, rewards:-30.155832, queue:2.3208334, delay:0.22146425, throughput:21331, raw_metrics:{'fairness': 320.125}
SIM_TRAIN step:10, travel time:77.22647276769173, q_loss:0, rewards:-30.408613, queue:2.3859375, delay:0.22395426, throughput:21330, raw_metrics:{'fairness': 251.875}
SIM_TRAIN step:11, travel time:77.87167260774964, q_loss:6.2465787, rewards:-30.877787, queue:2.6425347, delay:0.22234145, throughput:21245, raw_metrics:{'fairness': 805.062}
SIM_TRAIN step:12, travel time:761.1536180857963, q_loss:54.792805, rewards:-768.0094, queue:146.51111, delay:0.48822102, throughput:11572, raw_metrics:{'fairness': 577.25}
SIM_TRAIN step:13, travel time:932.5662142757886, q_loss:74.14713, rewards:-1069.1407, queue:190.25972, delay:0.501445, throughput:11586, raw_metrics:{'fairness': 619.625}
SIM_TRAIN step:14, travel time:677.9175391457426, q_loss:37.16234, rewards:-777.40094, queue:150.28142, delay:0.50395447, throughput:13372, raw_metrics:{'fairness': 900.375}
SIM_TRAIN step:15, travel time:826.3829767528017, q_loss:31.287437, rewards:-776.2366, queue:162.37222, delay:0.5001778, throughput:12616, raw_metrics:{'fairness': 840.812}
SIM_TRAIN step:16, travel time:757.7074243897921, q_loss:23.311329, rewards:-739.55084, queue:137.15521, delay:0.46515784, throughput:13209, raw_metrics:{'fairness': 746.688}
SIM_TRAIN step:17, travel time:296.52868453951936, q_loss:19.097494, rewards:-372.87717, queue:65.85261, delay:0.39655143, throughput:19584, raw_metrics:{'fairness': 1303.812}
REAL_TRAIN step:2, travel time:427.04942446896877, q_loss:100, rewards:-585.6616, queue:82.623955, delay:0.44173515, throughput:14302, R_real:-833.5018, components:{'queue': 4.794, 'delay': 0.0, 'waiting': 763.514, 'pressure': 0.0, 'switches': 0.0, 'fairness': 65.194}, raw_metrics:{'fairness': 241.0, 'emission': 11806.115, 'fuel': 3827.453, 'emergency_stops': 41.0, 'collisions': 3.0, 'ssm_conflicts': 10409.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:77.39937019542465, q_loss:0, rewards:-31.490555, queue:2.440625, delay:0.22209458, throughput:21326, raw_metrics:{'fairness': 282.688}
SIM_TRAIN step:19, travel time:77.07269191591814, q_loss:0, rewards:-30.177511, queue:2.3427083, delay:0.22099747, throughput:21323, raw_metrics:{'fairness': 356.125}
SIM_TRAIN step:20, travel time:77.74721000231536, q_loss:6.0159483, rewards:-32.00388, queue:2.4998264, delay:0.22100885, throughput:21324, raw_metrics:{'fairness': 499.375}
SIM_TRAIN step:21, travel time:404.9856415006948, q_loss:36.063557, rewards:-252.04138, queue:65.046005, delay:0.3593236, throughput:17355, raw_metrics:{'fairness': 751.75}
SIM_TRAIN step:22, travel time:670.0859776717468, q_loss:31.288458, rewards:-942.0789, queue:145.5684, delay:0.48731384, throughput:14811, raw_metrics:{'fairness': 1032.625}
SIM_TRAIN step:23, travel time:589.4648415786548, q_loss:45.308964, rewards:-703.9875, queue:123.970314, delay:0.47729805, throughput:15395, raw_metrics:{'fairness': 1096.0}
SIM_TRAIN step:24, travel time:553.5567392311256, q_loss:21.999523, rewards:-615.2305, queue:110.01372, delay:0.43084708, throughput:15325, raw_metrics:{'fairness': 1105.875}
SIM_TRAIN step:25, travel time:502.7240516882034, q_loss:12.912728, rewards:-526.891, queue:99.50677, delay:0.4491046, throughput:16050, raw_metrics:{'fairness': 816.062}
SIM_TRAIN step:26, travel time:543.0893345065531, q_loss:9.4505, rewards:-455.88034, queue:98.18385, delay:0.4452145, throughput:15963, raw_metrics:{'fairness': 829.938}
REAL_TRAIN step:3, travel time:844.4484681583476, q_loss:100, rewards:-1144.0543, queue:157.44792, delay:0.47218654, throughput:9850, R_real:-1817.1506, components:{'queue': 7.809, 'delay': 0.0, 'waiting': 1721.724, 'pressure': 0.0, 'switches': 0.0, 'fairness': 87.617}, raw_metrics:{'fairness': 271.0, 'emission': 19288.769, 'fuel': 6253.295, 'emergency_stops': 27.0, 'collisions': 4.0, 'ssm_conflicts': 9207.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:77.3927016763916, q_loss:0, rewards:-30.79277, queue:2.4253473, delay:0.22335343, throughput:21318, raw_metrics:{'fairness': 665.812}
SIM_TRAIN step:28, travel time:77.27420101899027, q_loss:0, rewards:-30.405012, queue:2.3619792, delay:0.21970046, throughput:21336, raw_metrics:{'fairness': 372.812}
SIM_TRAIN step:29, travel time:77.38041213243807, q_loss:6.72334, rewards:-30.691118, queue:2.3932292, delay:0.2197639, throughput:21324, raw_metrics:{'fairness': 363.5}
SIM_TRAIN step:30, travel time:420.66194313235155, q_loss:101.40964, rewards:-340.51395, queue:70.16719, delay:0.39332232, throughput:17909, raw_metrics:{'fairness': 839.062}
SIM_TRAIN step:31, travel time:385.78130789181176, q_loss:159.78403, rewards:-352.48404, queue:83.98594, delay:0.40940604, throughput:18846, raw_metrics:{'fairness': 809.062}
SIM_TRAIN step:32, travel time:231.78029917102765, q_loss:186.53844, rewards:-344.90726, queue:45.31823, delay:0.34885776, throughput:20160, raw_metrics:{'fairness': 596.188}
SIM_TRAIN step:33, travel time:140.45025013896608, q_loss:238.62048, rewards:-193.55772, queue:18.300869, delay:0.2958216, throughput:20972, raw_metrics:{'fairness': 683.062}
SIM_TRAIN step:34, travel time:121.33814881696532, q_loss:227.88394, rewards:-96.46723, queue:17.180035, delay:0.29478413, throughput:21106, raw_metrics:{'fairness': 974.438}
SIM_TRAIN step:35, travel time:144.3841166936791, q_loss:201.4725, rewards:-134.14691, queue:18.899652, delay:0.2922601, throughput:20568, raw_metrics:{'fairness': 1275.312}
REAL_TRAIN step:4, travel time:203.35934413275385, q_loss:100, rewards:-380.73343, queue:39.009895, delay:0.3345911, throughput:18793, R_real:-328.0807, components:{'queue': 1.941, 'delay': 0.0, 'waiting': 250.794, 'pressure': 0.0, 'switches': 0.0, 'fairness': 75.346}, raw_metrics:{'fairness': 242.188, 'emission': 7307.072, 'fuel': 2368.884, 'emergency_stops': 78.0, 'collisions': 5.0, 'ssm_conflicts': 10990.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:77.34588137241283, q_loss:0, rewards:-30.840012, queue:2.4005208, delay:0.22241703, throughput:21336, raw_metrics:{'fairness': 397.438}
SIM_TRAIN step:37, travel time:77.15376423742939, q_loss:0, rewards:-30.271652, queue:2.353125, delay:0.22074614, throughput:21330, raw_metrics:{'fairness': 288.0}
SIM_TRAIN step:38, travel time:79.77724284788445, q_loss:6.873371, rewards:-32.40861, queue:3.536632, delay:0.22500195, throughput:21100, raw_metrics:{'fairness': 732.938}
SIM_TRAIN step:39, travel time:195.8362432269717, q_loss:33.726906, rewards:-154.8614, queue:31.643229, delay:0.31329808, throughput:20066, raw_metrics:{'fairness': 916.25}
SIM_TRAIN step:40, travel time:205.79610076873206, q_loss:32.34425, rewards:-162.3931, queue:33.00903, delay:0.33138597, throughput:20174, raw_metrics:{'fairness': 612.625}
SIM_TRAIN step:41, travel time:90.5018521948509, q_loss:14.569127, rewards:-68.48805, queue:6.772222, delay:0.27346277, throughput:21226, raw_metrics:{'fairness': 471.75}
SIM_TRAIN step:42, travel time:92.39453577216949, q_loss:7.2203083, rewards:-68.24139, queue:7.3529515, delay:0.28560653, throughput:21276, raw_metrics:{'fairness': 490.688}
SIM_TRAIN step:43, travel time:86.61912479740681, q_loss:5.5843196, rewards:-53.19251, queue:5.507986, delay:0.26597837, throughput:21279, raw_metrics:{'fairness': 470.125}
SIM_TRAIN step:44, travel time:83.56601065061356, q_loss:4.2730727, rewards:-42.695004, queue:4.461111, delay:0.24800868, throughput:21301, raw_metrics:{'fairness': 429.5}
REAL_TRAIN step:5, travel time:223.97772839755567, q_loss:100, rewards:-352.1478, queue:47.945137, delay:0.32240102, throughput:18232, R_real:-670.4584, components:{'queue': 2.798, 'delay': 0.0, 'waiting': 613.916, 'pressure': 0.0, 'switches': 0.0, 'fairness': 53.744}, raw_metrics:{'fairness': 162.125, 'emission': 7696.374, 'fuel': 2495.097, 'emergency_stops': 98.0, 'collisions': 1.0, 'ssm_conflicts': 6608.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:77.35693119733308, q_loss:0, rewards:-30.698332, queue:2.4248264, delay:0.22094, throughput:21326, raw_metrics:{'fairness': 256.875}
SIM_TRAIN step:46, travel time:77.45721429894425, q_loss:0, rewards:-30.971666, queue:2.4432292, delay:0.22306347, throughput:21322, raw_metrics:{'fairness': 537.125}
SIM_TRAIN step:47, travel time:77.43121815655395, q_loss:5.9680114, rewards:-31.434437, queue:2.4206598, delay:0.22070926, throughput:21319, raw_metrics:{'fairness': 462.438}
SIM_TRAIN step:48, travel time:450.85949226350414, q_loss:32.47132, rewards:-435.27798, queue:87.35121, delay:0.4108364, throughput:15949, raw_metrics:{'fairness': 842.75}
SIM_TRAIN step:49, travel time:714.533185123431, q_loss:36.618458, rewards:-955.1587, queue:154.08472, delay:0.44903374, throughput:13928, raw_metrics:{'fairness': 904.812}
SIM_TRAIN step:50, travel time:821.7307514129528, q_loss:22.93816, rewards:-900.6526, queue:159.23941, delay:0.5100809, throughput:13493, raw_metrics:{'fairness': 843.375}
SIM_TRAIN step:51, travel time:705.2955156119707, q_loss:17.458946, rewards:-781.3993, queue:162.83803, delay:0.4985393, throughput:13232, raw_metrics:{'fairness': 931.688}
SIM_TRAIN step:52, travel time:711.5131304710296, q_loss:22.1345, rewards:-832.1871, queue:155.92117, delay:0.4987971, throughput:14206, raw_metrics:{'fairness': 964.125}
SIM_TRAIN step:53, travel time:780.6448788622782, q_loss:16.021894, rewards:-789.78253, queue:164.48576, delay:0.49003762, throughput:13083, raw_metrics:{'fairness': 846.25}
REAL_TRAIN step:6, travel time:479.7661758143686, q_loss:100, rewards:-663.55536, queue:100.45017, delay:0.44601592, throughput:14932, R_real:-937.0114, components:{'queue': 4.903, 'delay': 0.0, 'waiting': 862.384, 'pressure': 0.0, 'switches': 0.0, 'fairness': 69.724}, raw_metrics:{'fairness': 278.625, 'emission': 13955.961, 'fuel': 4524.423, 'emergency_stops': 28.0, 'collisions': 8.0, 'ssm_conflicts': 8819.0}, grid;w=switches=1.0
SIM_TRAIN step:54, travel time:77.22602454271822, q_loss:0, rewards:-31.646946, queue:2.3791666, delay:0.22370736, throughput:21317, raw_metrics:{'fairness': 451.25}
