Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/hz4x4/action_delay_optimized_s0_delayed_q_s0/model/hz4x4_setting1_presslight_delayed_q -> eval real_setting=setting4
REAL_TEST step:3, travel time:1069.733154542407, q_loss:100, rewards:-272.69978298611113, queue:44.57395833333333, delay:0.2862053765190972, throughput:1492, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1266.7795598657217, q_loss:100, rewards:-404.2021701388889, queue:49.16822916666667, delay:0.2855594211154514, throughput:1303, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1024.6734830707342, q_loss:100, rewards:-244.716796875, queue:41.13368055555556, delay:0.29857821994357636, throughput:1718, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1040.8307073416024, q_loss:100, rewards:-190.96048177083333, queue:42.515972222222224, delay:0.2871722751193576, throughput:1622, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:1096.9114984914515, q_loss:100, rewards:-231.03168402777777, queue:46.17413194444445, delay:0.29955370161268446, throughput:1493, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1075.5631914180356, q_loss:100, rewards:-293.31666666666666, queue:45.12934027777778, delay:0.2899417029486762, throughput:1547, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1135.0593362386858, q_loss:100, rewards:-312.19720052083335, queue:48.621180555555554, delay:0.29955308702256944, throughput:1324, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1139.144485417365, q_loss:100, rewards:-273.07586805555553, queue:48.738368055555554, delay:0.31147403717041017, throughput:1280, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:1197.624203821656, q_loss:100, rewards:-410.46918402777777, queue:51.57013888888889, delay:0.323574087354872, throughput:1387, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1111.8219912839425, q_loss:100, rewards:-286.5094184027778, queue:46.491145833333334, delay:0.3250528759426541, throughput:1509, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1109.1572242708683, q_loss:100, rewards:-193.00748697916666, queue:45.95017361111111, delay:0.305578358968099, throughput:1529, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
